ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,dividendRate,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
FPT.bk,SET,2025-04-03,Real Estate - Development,Real Estate,64878792704.0,0.333,0.1011,0.40772802,138.825,0.039920002,1.886,0.62,0.31,58746044000.0,17430883000.0,2506736000.0,2024-12-31,3164445000.0,0.0351,0.0378415973257552,6.400000095367432,12.782734870910645,0.0386372171171035,0.0329067619123044,0.0487747208003286,9.78548402478618,10.322580798979727,0.5006753374766267,0.0520312492246739,109.0,92.0,201.0,0
FSX.bk,SET,2025-04-03,Capital Markets,Financial Services,1123708544.0,1.051,-0.0414,0.35559607,19.23,-0.0367,3.531,-0.16,0.0,1444979460.0,2712949566.0,155371899.0,2024-12-31,-266283432.0,0.0902,0.3191198695130542,1.5700000524520874,2.740000009536743,0.1382670798665743,0.0373676169141998,-0.2369684144717155,-3.2437503278255466,-9.812500327825546,0.5729927178786872,0.6694267292274972,368.0,199.0,567.0,1
FTE.bk,SET,2025-04-03,Security & Protection Services,Industrials,1096265216.0,0.097,0.0867,1.2169312,10.45,0.13517,3.692,0.18,0.24,377383412.88,613675815.4,151084401.71,2024-12-31,65613598.42,0.124,0.3351303611133833,1.6200000047683716,1.5399999618530271,0.1378173816927892,0.1524473991047029,0.0598519386206631,8.461111137602066,9.000000026490953,1.051948081101952,0.0598765430336335,366.0,355.0,721.0,1
FTI.bk,SET,2025-04-03,Pollution & Treatment Controls,Industrials,963036160.0,0.182,0.04543,1.217064,25.65,0.049629997,2.593,0.08,0.07,422789579.49,346173148.83,47139986.61000001,2024-12-31,104920145.26,0.0754,-0.0801231524191717,1.899999976158142,2.099726915359497,0.0489493422656113,0.0613033439383851,0.1089472541301045,21.474999701976778,23.749999701976776,0.9048795642231602,0.09578947488621,140.0,217.0,357.0,0
FTREIT.bk,SET,2025-04-03,REIT - Industrial,Real Estate,46436745216.0,0.06,0.60368,0.9249932,37.575,0.06753,0.297,0.74,0.75,50620785000.0,-2213066000.0,3024139622.0,2024-12-31,2286274398.0,0.0633,0.1039432654899123,10.100000381469728,10.604961395263672,0.0651238498291223,0.0624722603021224,0.0492341654731704,13.567568083067195,13.64864916414828,0.9523844552588878,0.0059405938350339,203.0,195.0,398.0,0
GABLE.bk,SET,2025-04-03,Information Technology Services,Technology,1485632384.0,1.537,0.03832,1.133758,3.965,0.1114,1.469,0.34,0.27,813885241.0,1714214075.0,342479100.0,2024-12-31,328041218.0,0.1676,1.0236002817315693,3.5,3.819999933242798,0.2305274869398646,0.135469005443139,0.2208091460127998,5.773529411764706,10.294117647058822,0.9162303825039206,0.4391428571428571,419.0,367.0,786.0,1
GC.bk,SET,2025-04-03,Specialty Chemicals,Basic Materials,3129700608.0,0.206,0.0322,3.3884296,161.103,0.30631,1.304,0.43,0.4,241587723.0,412943700.0,243393862.0,2024-12-31,57364324.0,0.3819,0.1732503932658,4.980000019073486,4.980000019073486,0.0777690560489548,0.3718597051985998,0.0183290132779371,11.102325625752291,11.581395393194155,1.0,0.0413654616889591,239.0,443.0,682.0,1
GFPT.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,13192299520.0,1.694,0.1022,0.54435873,24.44,0.10674,2.857,1.57,0.2,18971779072.75,4774063164.28,1441359897.23,2024-12-31,449033434.23,0.0481,0.8446601956828544,8.300000190734863,11.414634704589844,0.1092576692217188,0.0606994640511128,0.0340375408812731,4.207643433589085,5.28662432530883,0.7271367332848084,0.2040963808520126,320.0,155.0,475.0,1
GGC.bk,SET,2025-04-03,Chemicals,Basic Materials,4087054848.0,1.032,-0.013940001,0.48197955,4.14,-0.027409999,4.242,-0.26,0.1,5595267619.0,4389125879.0,240139111.0,2024-12-31,-200998683.0,0.0351,0.040123227576737,4.639999866485596,4.483248710632324,0.0587560284681552,0.0240514469955639,-0.049179345635246,-13.876922563406136,-17.846153332636906,1.034963743028917,0.2224137995033288,174.0,79.0,253.0,0
GLAND.bk,SET,2025-04-03,Real Estate Services,Real Estate,14084423680.0,0.008,0.25901,0.42259243,38.407,0.026970001,0.345,0.07,0.03,29421251802.0,-1905343309.0,862855880.0,2024-12-31,680129085.0,0.0332,0.4249073193350274,1.0,1.5322597026824951,0.0612631300793132,0.0313584368918623,0.0482894508467385,14.17142857142857,14.285714285714285,0.6526308812072267,0.008,188.0,86.0,274.0,0
GLOBAL.bk,SET,2025-04-03,Home Improvement Retail,Consumer Cyclical,45290782720.0,0.319,0.07278,1.4673674,43.249,0.09759,1.258,0.44,0.18,23885150082.0,3204034183.0,2659124029.0,2024-12-31,2902989548.0,0.1371,1.627341355539736,6.650000095367432,15.23594570159912,0.0587122559890261,0.0981618347376987,0.0640966963619744,14.388636580380526,15.113636580380527,0.4364678258645583,0.0479699241240949,173.0,327.0,500.0,1
GLOCON.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,1057577664.0,0.023,-0.15639,0.97222227,113.982,-0.50023997,0.709,-0.11,0.0,1029908503.0,-240187133.0,27046932.0,2024-12-31,211617308.0,-0.1161,0.7509916576683109,0.1400000005960464,0.2199999988079071,0.025574416821269,0.0342487021720078,0.200096234256324,-1.0636363690549675,-1.2727272781458767,0.636363642521141,0.164285713586272,69.0,1.0,70.0,0
GPI.bk,SET,2025-04-03,Advertising Agencies,Communication Services,907606528.0,0.11,0.14472,1.2970377,2.617,0.14604001,2.392,0.18,0.14,650429384.48,134297683.74,135854338.97,2024-12-31,87992423.33999997,0.1132,0.1182421101472927,1.590000033378601,1.6200000047683716,0.1496841800701548,0.1731230442683199,0.0969499674422791,8.222222407658895,8.833333518770006,0.9814814991966252,0.0691823884847727,375.0,360.0,735.0,1
GPSC.bk,SET,2025-04-03,Utilities - Regulated Electric,Utilities,191610486784.0,9.043,0.04461,0.66850173,112.153,0.040110003,2.153,1.44,0.9,238356718314.0,26653494418.0,8852369229.0,2024-12-31,19404255946.0,0.0251,1.803665992616055,25.5,46.74336242675781,0.0461998159786481,0.0334038795627557,0.1012692795247379,11.428472222222224,17.708333333333336,0.5455320001841107,0.3546274509803921,133.0,78.0,211.0,0
GRAMMY.bk,SET,2025-04-03,Entertainment,Communication Services,5365607424.0,1.029,0.031719998,1.1123574,22.05,0.088199995,0.86,0.24,0.0,5847373075.0,-388732518.0,387434564.0,2024-12-31,267071391.0,0.0461,0.9529147694176424,6.0,7.849999904632568,0.0722070277201107,0.0709763832137958,0.0497746797138768,20.7125,25.0,0.7643312194767268,0.1714999999999999,223.0,175.0,398.0,0
GREEN.bk,SET,2025-04-03,Utilities - Renewable,Utilities,663374272.0,0.245,0.05861,0.7936508,29.204,0.00808,6.338,0.01,0.0,723386000.0,246479000.0,10643000.0,2024-12-31,51053000.0,0.0097,0.5537679223100515,0.7799999713897705,1.1699999570846558,0.0160437334536844,0.0109736922148958,0.0769595719262383,53.49999713897705,77.99999713897705,0.6666666666666666,0.3141025756237779,31.0,30.0,61.0,0
GROREIT.bk,SET,2025-04-03,REIT - Hotel & Motel,Real Estate,4102201088.0,0.063,0.74064004,0.76548994,39.796,0.07661,237.981,0.82,0.57,4558632692.65,-921642861.93,331274873.89,2024-12-31,251219656.92,0.078,0.1771065982208867,8.5,8.320000648498535,0.0807553961357634,0.0910849051850163,0.0612402102020016,10.289024390243902,10.365853658536588,1.0216345357537862,0.0074117647058823,248.0,259.0,507.0,1
GUNKUL.bk,SET,2025-04-03,Utilities - Independent Power Producers,Utilities,28756568064.0,0.141,0.18948,0.9701492,117.023,0.1192,1.036,0.19,0.14,25903908434.0,238177030.0,1302561664.0,2024-12-31,1063806640.0,0.0579,1.554654735879931,1.590000033378601,2.859999895095825,0.0452961445573424,0.0498262338631607,0.0369935187548255,7.626315965150532,8.368421228308426,0.5559440880068031,0.0886792434213905,128.0,152.0,280.0,0
GVREIT.bk,SET,2025-04-03,REIT - Office,Real Estate,6770189824.0,1.62,0.4049,0.6206577,30.841,0.05212,21.778,0.57,0.82,11803243000.0,9281000.0,804430812.0,2024-12-31,773395324.0,0.0685,0.2925583106309501,6.599999904632568,6.2599616050720215,0.1188195357755451,0.0680998245590866,0.1142353972496237,8.736841937951874,11.57894720110977,1.0543195503443723,0.2454545490012681,336.0,216.0,552.0,1
GYT.bk,SET,2025-04-03,Auto Parts,Consumer Cyclical,3112961024.0,6.811,0.022969998,0.33063057,49.886,0.04186,0.533,20.9,7.4,6508433000.0,-1813485000.0,252787000.0,2024-12-31,-430766000.0,0.0226,0.0642831941514962,174.0,155.5,0.0812046787772438,0.053842342875789,-0.1383782182555203,7.9994736842105265,8.325358851674642,1.1189710610932475,0.0391436781609195,250.0,103.0,353.0,0
HANA.bk,SET,2025-04-03,Electronic Components,Technology,4756469248.0,12.136,-0.02491,0.54276747,3.296,-0.02254,5.471,-0.72,0.75,10096482082.0,18321420235.0,501456478.0,2024-12-31,3805696878.0,0.055,1.463795374374902,16.5,39.438812255859375,0.1054261999509094,0.0176457949783303,0.8001096358607216,-6.061111111111113,-22.916666666666668,0.4183695972626208,0.7355151515151515,314.0,100.0,414.0,3
HENG.bk,SET,2025-04-03,Credit Services,Financial Services,11527185408.0,0.022,0.04962,0.75636363,146.682,0.0137,2.7,0.02,0.05,8901555637.0,-439657504.0,261637622.0,2024-12-31,2743131778.0,0.058,1.2728757157938104,1.0299999713897705,1.4773436784744265,0.0226974419807996,0.0309194955892528,0.2379706477260472,50.39999856948853,51.499998569488525,0.6971972645210059,0.0213592238942643,55.0,127.0,182.0,0
HFT.bk,SET,2025-04-03,Auto Parts,Consumer Cyclical,1338776960.0,2.036,0.12344,0.6686046,6.718,0.103199996,3.507,0.57,0.58,1790076756.0,1890130390.0,370171509.0,2024-12-31,95607660.0,0.1058,0.2305613382888987,3.700000047683716,4.639999866485596,0.2764997606472104,0.1005844221030703,0.0714141808953748,2.9192983292696773,6.491228153831081,0.7974138263254198,0.5502702631786673,427.0,298.0,725.0,1
HMPRO.bk,SET,2025-04-03,Home Improvement Retail,Consumer Cyclical,130478358528.0,0.422,0.08961,4.1707554,88.012,0.24841,0.873,0.49,0.43,47015291828.0,-3299514351.0,8690687443.0,2024-12-31,6442276239.0,0.1924,1.467601691042418,8.550000190734863,10.399999618530272,0.0666063517432664,0.1987997913927619,0.0493742894352669,16.58775549129564,17.448979981091558,0.8221154331102897,0.0493567240451405,208.0,406.0,614.0,1
HTC.bk,SET,2025-04-03,Beverages - Non-Alcoholic,Consumer Defensive,7609919488.0,0.226,0.073470004,1.5989081,25.934,0.15010001,0.754,1.5,1.14,6022416246.0,-421824693.0,765570701.0,2024-12-31,124305762.0,0.1385,0.2546306702817096,16.5,16.0,0.100601682081817,0.1366946140876701,0.0163347013323881,10.849333333333334,11.0,1.03125,0.0136969696969696,303.0,353.0,656.0,1
HTECH.bk,SET,2025-04-03,Tools & Accessories,Industrials,811682432.0,1.432,0.09194,0.7059353,9.451,0.087069996,6.069,0.38,0.17,741907638.0,884655794.0,133940849.0,2024-12-31,85322098.0,0.0775,1.1077894348367745,3.180000066757202,3.871570348739624,0.1650163213092679,0.082345911856206,0.1051175861842479,4.600000175676848,8.368421228308426,0.8213721514300882,0.4503144559554298,390.0,246.0,636.0,1
HUMAN.bk,SET,2025-04-03,Software - Application,Technology,6283028480.0,0.861,0.23396999,1.8859029,3.484,0.09487,2.734,0.4,0.3,3174755000.0,660106000.0,393043000.0,2024-12-31,431171000.0,0.0881,0.2622136730068561,7.949999809265137,11.199999809265137,0.0625562976916507,0.1024921111873416,0.0686247088283133,17.722499523162842,19.87499952316284,0.7098214236297169,0.1083018893908108,192.0,281.0,473.0,1
HYDROGEN.bk,SET,2025-04-03,REIT - Diversified,Real Estate,2584339968.0,0.417,0.68906,0.98964846,46.741,0.08106,28.375,0.71,0.58,2697371871.0,-17544369.0,171426809.0,2024-12-31,119009439.0,0.0451,-0.0383378107541512,8.75,9.172955513000488,0.0663329171558902,0.0639693446208986,0.0460502257727726,11.73661971830986,12.323943661971832,0.9538910319142996,0.0476571428571428,206.0,157.0,363.0,0
ICHI.bk,SET,2025-04-03,Beverages - Non-Alcoholic,Consumer Defensive,13967200256.0,0.699,0.17151,2.5950375,0.971,0.22614,2.689,1.0,1.1,3632427928.0,2166319606.0,1682796113.0,2024-12-31,1263940611.0,0.183,0.8680070030139602,11.399999618530272,15.150829315185549,0.1204819922501725,0.2901999273348602,0.0904934838646019,10.700999618530274,11.399999618530272,0.7524340338983392,0.0613157915254489,340.0,425.0,765.0,1
ICN.bk,SET,2025-04-03,Telecom Services,Communication Services,1012446528.0,0.509,0.10402001,1.3821752,6.462,0.16582,1.452,0.22,0.28,657131657.0,356224567.0,187176264.0,2024-12-31,456054650.0,0.1968,0.3108545920988544,1.8899999856948853,2.2659761905670166,0.1848752095281026,0.1847092459364023,0.4504481346791679,6.277272662249479,8.590909025885843,0.8340776013281717,0.2693121713505511,401.0,403.0,804.0,1
IFS.bk,SET,2025-04-03,Credit Services,Financial Services,2851288832.0,0.88,0.3099,0.6162162,117.785,0.07617,1.854,0.28,0.15,208230678.0,1787610759.0,193695541.0,2024-12-31,363097.0,0.1085,0.3363832255224763,2.299999952316284,2.404721260070801,0.0679326271074876,0.0970495638627228,0.0001273448680207,5.0714284011295865,8.214285543986728,0.956451789447134,0.3826087035844368,209.0,297.0,506.0,1
IHL.bk,SET,2025-04-03,Auto Parts,Consumer Cyclical,2799087872.0,0.032,0.02184,0.5274567,118.286,0.03517,0.878,0.1,0.08,2187820020.0,-252501372.0,159984751.0,2024-12-31,-194873882.0,0.0726,0.0970773658372799,1.4800000190734863,2.119999885559082,0.0571560302198329,0.0826658448030414,-0.0696204945723118,14.480000190734865,14.800000190734863,0.6981132542293433,0.0216216213429731,165.0,242.0,407.0,0
III.bk,SET,2025-04-03,Integrated Freight & Logistics,Industrials,4103497472.0,0.211,0.18406999,0.96188384,12.639,0.114870004,1.16,0.56,0.4,4221052756.0,91547585.0,68677487.0,2024-12-31,126096143.0,0.042,0.3039504907353495,4.820000171661377,6.900000095367432,0.0167363297939421,0.0159248438458536,0.0307289437511319,8.230357449395315,8.60714316368103,0.6985507398612155,0.0437759320509052,32.0,76.0,108.0,0
ILINK.bk,SET,2025-04-03,Communication Equipment,Technology,9156417536.0,1.845,0.08405,0.68064755,71.331,0.11432999,1.454,1.04,0.42,5821492959.0,2303199528.0,834701144.0,2024-12-31,-20656443.0,0.1131,0.9360392216106151,5.599999904632568,6.599999904632568,0.09116023168649,0.1027363368318951,-0.0022559524965725,3.6105768313774695,5.384615292915931,0.8484848462955135,0.3294642913250291,281.0,311.0,592.0,1
ILM.bk,SET,2025-04-03,"Furnishings, Fixtures & Appliances",Consumer Cyclical,10733746176.0,0.417,0.07536,1.1382247,62.531,0.122150004,0.993,1.48,1.0,9988139198.0,-18864260.0,1117180709.0,2024-12-31,858635968.0,0.1026,0.6338464616835938,14.0,17.700000762939453,0.1040811558873963,0.1120623832673757,0.0799940630159354,9.177702702702703,9.45945945945946,0.7909604178839035,0.0297857142857142,313.0,307.0,620.0,1
IMPACT.bk,SET,2025-04-03,REIT - Specialty,Real Estate,17192980480.0,0.65,0.49373,0.87632567,23.346,0.059580002,4.06,0.66,0.68,20410910000.0,-18222000.0,1054830788.0,2024-12-31,1147772450.0,0.0378,0.2506623337303431,9.649999618530272,11.88478183746338,0.061352410027281,0.0517259317653464,0.066758201193514,13.6363630583792,14.621211543227686,0.81196270579502,0.0673575156160469,189.0,128.0,317.0,0
INET.bk,SET,2025-04-03,Information Technology Services,Technology,8402098176.0,0.644,0.1521,0.849799,172.43,0.12752,0.294,0.75,0.12,14938215301.0,-2490864485.0,1091372052.0,2024-12-31,125340221.0,0.0719,1.7720613469634654,4.840000152587891,4.78000020980835,0.129892799291185,0.0876790626481849,0.0149177286880585,5.594666870117187,6.453333536783855,1.0125522887334657,0.1330578470448313,355.0,245.0,600.0,1
INGRS.bk,SET,2025-04-03,Auto Parts,Consumer Cyclical,3550590208.0,0.423,0.00077,0.33557045,162.918,0.02404,0.769,0.0,0.09,4399345000.0,-712545000.0,253578384.0,2024-10-31,502661450.0,-0.0426,0.5949092419910018,0.2399999946355819,0.3654856979846954,0.0714186569400914,0.0687800759466203,0.1415712376121102,-inf,inf,0.6566604273681644,1.7625000393949457,221.0,33.0,254.0,0
INOX.bk,SET,2025-04-03,Steel,Basic Materials,416054112.0,0.391,0.024400001,0.38590604,0.35,0.03847,3.706,0.05,0.02,2710775731.0,6761284768.0,292215354.0,2024-12-31,707777469.0,0.0363,0.3679411207127759,0.4399999976158142,0.5591590404510498,0.702349395359419,0.0308502415108993,1.701166864083295,0.979999952316284,8.799999952316284,0.7868959737481575,0.8886363684515323,441.0,90.0,531.0,3
INSET.bk,SET,2025-04-03,Information Technology Services,Technology,1875903232.0,0.149,0.04504,1.1744584,21.482,0.06348,2.151,0.11,0.08,479130091.57,1023026366.52,120358250.62,2024-12-31,-587261406.63,0.1252,1.7793104509045643,2.0799999237060547,2.772336483001709,0.0641601595257553,0.0801236448918484,-0.3130552773790412,17.554544760964134,18.90909021550959,0.7502696503326189,0.0716346180121575,199.0,296.0,495.0,1
IRC.bk,SET,2025-04-03,Auto Parts,Consumer Cyclical,147228992.0,10.535,0.0633,0.5250662,0.01,0.071609996,4.84,1.52,0.87,1732319000.0,2784519000.0,148197252.0,2024-12-31,242951238.0,0.0437,0.1196838707256071,11.300000190734863,12.956450462341309,1.0065765579648878,0.032809955105762,1.650158944238374,0.5032895991676731,7.434210651799252,0.8721524636380145,0.9323008692192674,446.0,105.0,551.0,3
IT.bk,SET,2025-04-03,Electronics & Computer Distribution,Technology,2909383424.0,0.277,0.016210001,1.0720667,136.302,0.12317,0.947,0.4,0.36,1812453192.0,-104552154.0,218828361.0,2024-12-31,365432129.0,0.0735,1.0669677317385784,3.640000104904175,4.920000076293945,0.0752146861066326,0.128127073016042,0.1256046645435208,8.407500262260436,9.100000262260435,0.7398374082233862,0.0760988989057439,233.0,293.0,526.0,1
ITC.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,28129067008.0,4.239,0.2029,1.6529953,0.187,0.15223,9.805,1.2,1.15,6378289000.0,18453836000.0,3281434000.0,2024-12-31,2623346000.0,0.1322,0.9253020364642804,13.600000381469728,22.701404571533203,0.1166563398304945,0.1321447117393296,0.0932610384572624,7.800833651224772,11.333333651224772,0.5990818911057014,0.3116911677278864,333.0,347.0,680.0,1
ITD.bk,SET,2025-04-03,Engineering & Construction,Industrials,48213254144.0,0.769,-0.08173,1.3194445,980.055,-0.65200996,0.835,-1.09,0.0,46835039000.0,-13553782000.0,969099000.0,2024-12-31,3179867000.0,0.0149,0.8439427238636825,0.1899999976158142,0.7200000286102295,0.0201002611668891,0.0291184614811874,0.0659542081623985,0.5311926627377851,-0.1743119244181781,0.263888875091518,4.047368471840413,43.0,52.0,95.0,0
ITEL.bk,SET,2025-04-03,Telecom Services,Communication Services,5605541888.0,0.036,0.11437,0.465913,84.827,0.07886,1.087,0.22,0.07,5338680638.0,265205374.0,343224730.0,2024-12-31,281252607.0,0.0843,1.7519194664317403,1.3700000047683716,2.240000009536743,0.0612295362085785,0.0612476287463785,0.0501740264580108,6.06363638531078,6.227272748947144,0.6116071423819783,0.0262773721713136,187.0,228.0,415.0,0
IVL.bk,SET,2025-04-03,Chemicals,Basic Materials,370730860544.0,3.213,-0.0354,1.0161779,189.26,-0.12104999,0.955,-3.65,0.7,357435463000.0,-8621375000.0,13751180000.0,2024-12-31,17521893000.0,0.0702,1.0067687734523811,20.100000381469727,23.936214447021484,0.0370920834047155,0.039422662309442,0.0472631088069897,-4.626575446978007,-5.506849419580747,0.8397317974384576,0.1598507432349144,104.0,158.0,262.0,0
J.bk,SET,2025-04-03,Real Estate Services,Real Estate,3918757120.0,0.119,0.26368,0.3666538,70.305,0.049439996,0.231,0.12,0.0,6667245618.0,-1009698421.0,96985071.0,2024-12-31,222674625.0,0.0394,0.1405544532606557,0.9800000190734864,1.6399999856948853,0.0247489364689179,0.0171426004278723,0.0568227675717754,7.17500015894572,8.166666825612387,0.5975609924522347,0.1214285690652386,64.0,72.0,136.0,0
JCK.bk,SET,2025-04-03,Real Estate - Development,Real Estate,5459533824.0,0.001,0.07937,0.19583844,155.067,0.05745,1.07,0.05,0.0,4449842924.0,265889298.0,635608270.0,2024-12-31,434676880.0,0.0759,1.380630127008564,0.1700000017881393,0.2899999916553497,0.1164217111735582,0.1347846400257287,0.0796179479810472,3.380000035762787,3.400000035762787,0.5862069195856244,0.0058823528793031,332.0,304.0,636.0,1
JDF.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,1069679680.0,0.158,0.120900005,1.5605096,0.065,0.10978,3.682,0.13,0.08,586678670.0,199562649.0,73803086.0,2024-12-31,102785021.0,0.0712,-0.0333320419827887,1.940000057220459,2.220000028610229,0.068995501531823,0.0938682364008396,0.0960895330833993,13.707692747849684,14.9230773632343,0.8738738883868137,0.0814432965668954,217.0,253.0,470.0,1
JMART.bk,SET,2025-04-03,Specialty Retail,Consumer Cyclical,46868852736.0,2.995,0.08653,0.6591408,69.333,0.058819998,0.603,0.78,0.24,50850710406.0,-5989805898.0,1893426489.0,2024-12-31,2921363562.0,0.0536,1.850912204809304,8.75,14.800000190734863,0.0403983963436266,0.0422066052783743,0.0623305967921868,7.378205128205128,11.217948717948715,0.5912162085969228,0.3422857142857143,112.0,136.0,248.0,0
JMT.bk,SET,2025-04-03,Credit Services,Financial Services,29148577792.0,2.19,0.30908,0.76331526,42.217,0.05943,0.706,1.11,0.56,34335089166.0,-2586191852.0,1998467036.0,2024-12-31,1099347194.0,0.0695,1.8617450811266147,13.100000381469728,16.44895362854004,0.0685613908939492,0.0629460297860094,0.0377152944423148,9.828829172495247,11.80180214546822,0.7964032653566696,0.1671755676509604,214.0,211.0,425.0,1
JR.bk,SET,2025-04-03,Engineering & Construction,Industrials,853684160.0,0.501,0.041339997,0.66726375,6.481,0.03945,1.616,0.09,0.04,480222337.0,1375165178.0,82820397.0,2024-12-31,-21469652.0,0.0869,0.4180732004469382,1.4800000190734863,3.2509334087371826,0.0970152673325928,0.0446377893191762,-0.0251494088867714,10.877777989705404,16.44444465637207,0.4552538711177073,0.3385135091509238,294.0,208.0,502.0,1
JTS.bk,SET,2025-04-03,Telecom Services,Communication Services,20099796992.0,1.093,0.21075001,16.81472,130.708,0.725,0.672,0.84,0.0,2026278891.0,-666675531.0,479787344.0,2024-12-31,-552698798.0,0.183,1.6832484416767906,27.5,70.0,0.0238702582016605,0.3528877304333817,-0.0274977303611564,31.436904761904763,32.73809523809524,0.3928571428571428,0.0397454545454545,58.0,435.0,493.0,1
KAMART.bk,SET,2025-04-03,Household & Personal Products,Consumer Defensive,10744532992.0,1.13,0.21160999,3.312126,18.332,0.20044,2.695,0.53,0.44,1640858160.0,1938849155.0,869852549.0,2024-12-31,209141941.0,0.2534,1.7941573470004522,8.949999809265137,11.596460342407228,0.0809576879374526,0.2429954385809891,0.0194649633591073,14.754716621254977,16.886792092953087,0.7717872130805106,0.126256985930906,249.0,429.0,678.0,1
KBS.bk,SET,2025-04-03,Confectioners,Consumer Defensive,6630207488.0,0.179,0.08719,0.691476,72.761,0.22958,1.123,1.73,0.7,8726443710.0,383165641.0,1500214316.0,2024-12-31,1123499475.0,0.1216,0.7184288584158783,5.449999809265137,5.677419185638428,0.2262695878998108,0.1646848133872299,0.1694516313453869,3.046820698997189,3.1502889070896742,0.9599431768313726,0.0328440378466978,418.0,359.0,777.0,1
KCAR.bk,SET,2025-04-03,Rental & Leasing Services,Industrials,4054282240.0,0.208,0.04632,0.4056002,127.909,0.03995,0.678,0.38,0.22,4911190797.03,-439214476.56,165803453.98,2024-12-31,762860948.36,0.0537,0.0468903955047354,4.0,4.865853786468506,0.0408958834548233,0.0370761028454136,0.1881617764134743,9.978947368421052,10.526315789473683,0.8220551162313249,0.052,114.0,130.0,244.0,0
KCE.bk,SET,2025-04-03,Electronic Components,Technology,18691100672.0,1.325,0.111140005,1.3921114,8.42,0.12177,2.247,1.39,1.2,9460206128.0,4969962000.0,1832637258.0,2024-12-31,2895147736.0,0.1536,1.61189247738689,16.100000381469727,37.29057693481445,0.0980486537502503,0.1270004092637,0.1548944487970708,10.629496677316352,11.582734087388292,0.4317444701811191,0.0822981346960095,296.0,357.0,653.0,1
KCG.bk,SET,2025-04-03,Packaged Foods,Consumer Defensive,5989123072.0,0.117,0.05224,1.5008339,55.709,0.14403,1.131,0.74,0.41,2819226167.0,366996792.0,563189901.0,2024-12-31,333041192.0,0.1866,0.8302622875997514,8.100000381469727,10.199999809265137,0.0940354529752431,0.1767578440828126,0.055607672107627,10.787838353337468,10.945946461445576,0.7941176993074174,0.0144444437641829,286.0,396.0,682.0,1
KDH.bk,SET,2025-04-03,Medical Care Facilities,Healthcare,1076168064.0,33.011,0.13616,2.1198213,1.276,0.18663,4.306,7.26,2.5,255943267.0,583205499.0,167648632.0,2024-12-31,131650407.0,0.151,0.2127263232071039,88.0,88.2906494140625,0.1557829465565705,0.1997841607980151,0.1223325718388907,7.574242424242424,12.12121212121212,0.9967080385523112,0.375125,382.0,388.0,770.0,1
KGI.bk,SET,2025-04-03,Capital Markets,Financial Services,5688779264.0,3.083,0.24306999,1.0906337,41.32,0.11153,2.02,0.43,0.31,7569672392.0,1758930133.0,949547076.0,2024-12-31,816556640.0,0.1624,0.2490036699198769,4.300000190734863,4.480000019073486,0.1669157884203678,0.1017887806298189,0.1435381128544347,2.830233001708984,10.00000044356945,0.9598214670597592,0.71697671238315,391.0,346.0,737.0,1
KIAT.bk,SET,2025-04-03,Trucking,Industrials,513670464.0,0.159,0.07037,0.7945205,8.925,0.05041,5.993,0.02,0.02,661993380.0,553130877.38,93624598.7,2024-12-31,238883845.84000003,0.0676,0.157002162075454,0.2899999916553497,0.3572413623332977,0.1822658791220668,0.0770494030806935,0.4650527187796416,6.549999582767486,14.499999582767488,0.8117760769952126,0.5482758778454153,400.0,224.0,624.0,1
KISS.bk,SET,2025-04-03,Household & Personal Products,Consumer Defensive,1902477440.0,0.662,0.13659,2.2732627,0.747,0.15237,4.465,0.27,0.37,73470230.0,964532457.0,193647028.0,2024-12-31,136967681.0,0.1677,0.971001349470234,3.819999933242798,4.697277069091797,0.1017867670483388,0.1865573475148431,0.0719943785509488,11.6962960490474,14.14814790089925,0.8132370897127816,0.1732984323478844,309.0,389.0,698.0,1
KTBSTMR.bk,SET,2025-04-03,REIT - Diversified,Real Estate,2859047680.0,0.652,0.59083,0.58652455,39.597,0.07101,7.016,0.73,0.7,4368564744.95,-6588442.48,263736194.22,2024-12-31,266775408.79,0.048,0.3103927666553672,6.050000190734863,6.2872090339660645,0.0922461685633728,0.060462546316599,0.0933091849625956,7.39452080922584,8.287671494157347,0.9622712014266264,0.107768591643764,282.0,154.0,436.0,1
KTIS.bk,SET,2025-04-03,Confectioners,Consumer Defensive,13923645440.0,0.01,-0.06252,1.5962441,82.981,-0.14269,0.919,-0.24,0.05,8247665000.0,-585480000.0,194462575.0,2024-12-31,-500129496.0,0.0511,0.5090358289573889,2.380000114440918,2.884318351745605,0.0139663549921592,0.0253795196800912,-0.035919436339798,-9.87500047683716,-9.916667143503826,0.8251516733582923,0.0042016804702335,28.0,104.0,132.0,0
