ticker,market,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,Total Assets,Current Liabilities,EBIT,ttm_lastest,MF_ROC,MF_EY
2S.bk,SET,2024-08-13,Steel,Basic Materials,1594988544.0,2.9,1325299328.0,2400035000.0,303942000.0,122502000.0,2024-03-31,0.05844301755695,0.09243345817194891
3K-BAT.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,4174799872.0,53.25,3860087040.0,3736470103.0,885164361.0,205445883.0,2024-03-31,0.07205326316773503,0.0532231218806921
A5.bk,mai,2024-08-13,Real Estate - Development,Real Estate,3369079808.0,2.86,4583295488.0,3836101878.0,1114287838.0,691593519.0,2024-03-31,0.254092861906172,0.15089437737774763
AAI.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,13174999040.0,6.2,11707526144.0,5828192000.0,591024000.0,927692507.0,2024-06-30,0.17713628949844648,0.0792389865791958
AAV.bk,SET,2024-08-13,Airlines,Industrials,28783998976.0,2.24,71627341824.0,70535641000.0,27401289000.0,1790460000.0,2024-03-31,0.04150891150515024,0.024996879046544136
ACE.bk,SET,2024-08-13,Utilities - Renewable,Utilities,13299791872.0,1.32,17894139904.0,22137640847.0,2040584773.0,1348366289.0,2024-03-31,0.06709272661802496,0.07535239448410652
ACG.bk,SET,2024-08-13,Auto & Truck Dealerships,Consumer Cyclical,492000000.0,0.82,788151616.0,1373074603.0,472584927.0,57402832.0,2024-03-31,0.06374624110626671,0.07283222013973514
ADD.bk,mai,2024-08-13,Advertising Agencies,Communication Services,627200000.0,3.92,423927840.0,635290522.0,67162367.0,40255318.0,2024-03-31,0.07085605183569893,0.09495794850368874
ADVANC.bk,SET,2024-08-13,Telecom Services,Communication Services,725656010752.0,244.0,940599869440.0,438519263000.0,131150266000.0,47860434523.0,2024-06-30,0.15571002602777143,0.050882884505921114
AF.bk,mai,2024-08-13,Credit Services,Financial Services,768000000.0,0.48,2557789952.0,2399439000.0,1808713000.0,7934641.0,2024-03-31,0.013432015858452141,0.0031021472243237588
AFC.bk,SET,2024-08-13,Textile Manufacturing,Consumer Cyclical,213287712.0,4.68,188609616.0,1477281039.87,130721749.82,1294981.5099999998,2024-03-31,0.000961696614154966,0.006865935774981906
AH.bk,SET,2024-08-13,Auto Parts,Consumer Cyclical,5237299200.0,15.1,9349101568.0,25477489000.0,11050564000.0,1848403508.0,2024-03-31,0.12812179366011814,0.1977092124367003
AHC.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,2293607680.0,15.3,1053336768.0,2448409000.0,251811000.0,216674241.0,2024-03-31,0.09864082594994623,0.20570272260732475
AI.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,2435996416.0,3.48,2618562816.0,3591010000.0,403858000.0,194745637.0,2024-03-31,0.06110334147853632,0.07437119163613755
AIE.bk,SET,2024-08-13,Farm Products,Consumer Defensive,1494730880.0,1.08,1231286912.0,2461035000.0,314605000.0,80604937.0,2024-03-31,0.037553023858220395,0.0654639761167217
AIMCG.bk,SET,2024-08-13,REIT - Retail,Real Estate,1013760000.0,3.52,1010314368.0,3232767856.0,87493736.0,94453857.0,2024-03-31,0.03003040542615726,0.09348957115890487
AIMIRT.bk,SET,2024-08-13,REIT - Industrial,Real Estate,8627350528.0,10.9,9615187968.0,11052265000.0,230984000.0,649986691.0,2024-03-31,0.060065595838422456,0.06759999837373955
AIRA.bk,mai,2024-08-13,Capital Markets,Financial Services,9282873344.0,1.47,13984982016.0,9473787000.0,4338706000.0,83163788.0,2024-03-31,0.016195224184389692,0.0059466496206325905
AIT.bk,SET,2024-08-13,Information Technology Services,Technology,6053494784.0,3.94,3978415104.0,6576923000.0,2186851000.0,741764186.0,2024-06-30,0.16896401380205153,0.18644715712400434
AKP.bk,mai,2024-08-13,Waste Management,Industrials,250480000.0,0.62,104864000.0,710119000.0,51339000.0,32371265.0,2024-03-31,0.04913820243480373,0.3086975987946292
AKR.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,1265834112.0,0.86,1370823680.0,2352730007.0,670840499.0,281795015.0,2024-03-31,0.16754668702053643,0.20556620016952143
ALLA.bk,SET,2024-08-13,Industrial Distribution,Industrials,942000000.0,1.57,545289024.0,1225429000.0,215087000.0,138185360.0,2024-03-31,0.13677087560449827,0.2534167274931248
ALLY.bk,SET,2024-08-13,REIT - Diversified,Real Estate,3950931712.0,4.52,7774358016.0,13438198000.0,592507000.0,619934522.0,2024-03-31,0.048260114773117306,0.07974092789708748
ALT.bk,SET,2024-08-13,Communication Equipment,Technology,1415287552.0,1.25,1972476800.0,3794781152.0,1088362489.0,89919840.0,2024-03-31,0.03322466003849014,0.04558727382750459
ALUCON.bk,SET,2024-08-13,Aluminum,Basic Materials,7646400000.0,177.0,4585415680.0,7890793000.0,577203000.0,732754501.0,2024-03-31,0.10019080930158787,0.15980110684316412
AMA.bk,mai,2024-08-13,Marine Shipping,Industrials,2237401600.0,4.32,3457081856.0,4946493464.67,846854362.67,356690035.65,2024-03-31,0.08700522821045138,0.10317662424768458
AMANAH.bk,SET,2024-08-13,Credit Services,Financial Services,1172278912.0,0.99,3808175872.0,4679073389.0,2699094476.0,138217178.0,2024-03-31,0.06980739900435495,0.03629485156299
AMARC.bk,mai,2024-08-13,Scientific & Technical Instruments,Technology,512400000.0,1.22,486573824.0,642230655.82,57488831.86,20424323.75,2024-03-31,0.03492878893403245,0.0419757963593208
AMARIN.bk,SET,2024-08-13,Publishing,Communication Services,3853368320.0,3.86,2901771776.0,6005325000.0,947133000.0,264098151.0,2024-03-31,0.05221196644967214,0.09101272304883015
AMATA.bk,SET,2024-08-13,Real Estate - Development,Real Estate,26680000512.0,23.2,47911182336.0,58012066000.0,15348091000.0,3618370134.0,2024-03-31,0.08481090039078637,0.07552245545986436
AMATAR.bk,SET,2024-08-13,REIT - Industrial,Real Estate,2201023488.0,6.15,3170888960.0,4639788000.0,149671000.0,254776387.0,2024-03-31,0.05674159203423875,0.0803485679296698
AMATAV.bk,SET,2024-08-13,Real Estate Services,Real Estate,4903139840.0,4.6,9519899648.0,14365703000.0,4528933000.0,965748120.0,2024-06-30,0.09817736106465842,0.10144519960385195
AMC.bk,SET,2024-08-13,Steel,Basic Materials,1526705280.0,3.18,1947399040.0,5459052000.0,1964459000.0,451389018.0,2024-06-30,0.12916783671231527,0.23179071609278395
ANAN.bk,SET,2024-08-13,Real Estate - Development,Real Estate,2291442944.0,0.55,18503460864.0,32470501000.0,13881542000.0,136543706.0,2024-03-31,0.007345419719307574,0.007379360380395485
ANI.bk,SET,2024-08-13,Integrated Freight & Logistics,Industrials,7133279744.0,3.86,6755295232.0,10474551626.0,1836210512.0,1021814987.0,2024-06-30,0.1182883349378231,0.15126133675988537
AOT.bk,SET,2024-08-13,Airports & Air Services,Industrials,799999197184.0,56.0,861852729344.0,195726481345.0,21175670708.0,24573086347.0,2024-03-31,0.1407789872606365,0.028511931923338955
AP.bk,SET,2024-08-13,Real Estate - Development,Real Estate,24066136064.0,7.65,57214504960.0,86183109000.0,22118382000.0,7053540376.0,2024-03-31,0.11010021748785412,0.12328238059441911
APCO.bk,SET,2024-08-13,Household & Personal Products,Consumer Defensive,3360000000.0,5.6,3136866048.0,721003690.0,48774094.0,113135396.0,2024-03-31,0.1682987429788795,0.03606637780154264
APCS.bk,SET,2024-08-13,Engineering & Construction,Industrials,1425600000.0,2.16,2143338496.0,3750604872.58,1853600273.73,82096282.46,2024-03-31,0.043276796750924225,0.03830299442351825
APP.bk,mai,2024-08-13,Software - Application,Technology,333200032.0,1.19,150373504.0,829720000.0,332955000.0,48795085.0,2024-03-31,0.09822569021569555,0.32449257151047034
APURE.bk,SET,2024-08-13,Farm Products,Consumer Defensive,3718747904.0,4.0,4014502144.0,2975872000.0,523247000.0,515045953.0,2024-03-31,0.2099978402731767,0.12829634523169406
AQUA.bk,SET,2024-08-13,Advertising Agencies,Communication Services,2170734592.0,0.38,4106478848.0,8756508000.0,1433940000.0,280661413.38,2024-03-31,0.03832827682583487,0.06834600244360006
ARIP.bk,mai,2024-08-13,Specialty Business Services,Industrials,233000000.0,0.5,118768000.0,268912000.0,29326000.0,13223927.0,2024-03-31,0.05519490704799112,0.11134250808298532
ARROW.bk,mai,2024-08-13,Building Products & Equipment,Industrials,1387243776.0,5.4,1397059200.0,1558011637.13,295142005.27,156603656.57,2024-06-30,0.12400619400384856,0.11209521870655159
AS.bk,SET,2024-08-13,Electronic Gaming & Multimedia,Communication Services,1787304192.0,3.58,1735743488.0,1406244000.0,406185000.0,332636328.0,2024-06-30,0.33261670361448675,0.19163910468319154
ASAP.bk,SET,2024-08-13,Rental & Leasing Services,Industrials,1655280000.0,2.28,9129616384.0,8879679000.0,4540555000.0,16563403.0,2024-03-31,0.0038172227850598417,0.0018142496139298902
ASEFA.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,1801823232.0,3.4,2273152256.0,3098321543.0,1408067290.0,194135351.0,2024-03-31,0.11485570922565813,0.08540358459825051
ASIA.bk,SET,2024-08-13,Lodging,Consumer Cyclical,2032000000.0,6.35,4506102784.0,10195015012.0,420394057.0,85899586.0,2024-03-31,0.008788022205204785,0.01906294421534438
ASIAN.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,7774540800.0,9.55,8086938112.0,9269889000.0,913964000.0,1157664643.0,2024-06-30,0.13854416393158148,0.1431524053933554
ASIMAR.bk,SET,2024-08-13,Aerospace & Defense,Industrials,377104896.0,1.46,395749984.0,836908000.0,334101000.0,36626882.0,2024-03-31,0.07284481321859083,0.0925505583848615
ASK.bk,SET,2024-08-13,Credit Services,Financial Services,5252037632.0,9.95,69662834688.0,78406952000.0,38007056000.0,1510990537.0,2024-03-31,0.037400852145758,0.02169005243279715
ASN.bk,mai,2024-08-13,Insurance Brokers,Financial Services,278928000.0,1.49,448372928.0,550333000.0,245486000.0,18306516.0,2024-03-31,0.0600514881235505,0.040828771892311926
ASP.bk,SET,2024-08-13,Capital Markets,Financial Services,4548226048.0,2.16,4360304128.0,13425417000.0,6838120000.0,560622616.0,2024-03-31,0.08510662506943288,0.12857420022606275
ASW.bk,SET,2024-08-13,Real Estate - Development,Real Estate,6836625408.0,7.6,18560473088.0,27869618210.0,14021556160.0,1969131154.0,2024-06-30,0.1421954311650416,0.10609272428907605
ATP30.bk,mai,2024-08-13,Railroads,Industrials,579963520.0,0.85,1109128448.0,1195032000.0,263278000.0,64670898.0,2024-03-31,0.0694076955934721,0.05830785254549706
AU.bk,mai,2024-08-13,Restaurants,Consumer Cyclical,7218272768.0,8.85,5801364480.0,1327321000.0,228421000.0,292548362.0,2024-06-30,0.26621927563927567,0.05042750942619623
AUCT.bk,mai,2024-08-13,Auto & Truck Dealerships,Consumer Cyclical,5472499712.0,9.95,5259915264.0,2049248695.0,567151761.0,512426281.0,2024-06-30,0.34574410704502545,0.09742101446142232
AURA.bk,SET,2024-08-13,Luxury Goods,Consumer Cyclical,19743199232.0,14.8,25483907072.0,13626977000.0,6127100000.0,1343610292.0,2024-03-31,0.17915097700935628,0.05272387347057424
AWC.bk,SET,2024-08-13,Lodging,Consumer Cyclical,94734794752.0,2.96,173640171520.0,174802021000.0,19082517000.0,8134620348.0,2024-03-31,0.05223893050673986,0.04684757148528299
B.bk,SET,2024-08-13,Integrated Freight & Logistics,Industrials,645920768.0,0.08,3312522752.0,6703720000.0,611881000.0,298150650.45,2024-03-31,0.048942634637914754,0.09000712531558787
BA.bk,SET,2024-08-13,Airlines,Industrials,42210000896.0,20.1,40456593408.0,57594866000.0,10639585000.0,5325366328.0,2024-06-30,0.11341357595112678,0.13163160512043873
BAFS.bk,SET,2024-08-13,Airports & Air Services,Industrials,7777451008.0,12.2,21285074944.0,21796494000.0,2201582000.0,619735761.0,2024-06-30,0.031627381689695776,0.02911597739874042
BAM.bk,SET,2024-08-13,Asset Management,Financial Services,20200249344.0,6.25,108833005568.0,136745224000.0,26941232000.0,4661767000.0,2024-03-31,0.04245535080363927,0.042834129000391144
BANPU.bk,SET,2024-08-13,Thermal Coal,Energy,46888452096.0,4.68,51824791552.0,12600182000.0,2658185000.0,759241000.0,2024-03-31,0.07636705181061712,0.014650150579731559
BAREIT.bk,SET,2024-08-13,REIT - Specialty,Real Estate,9451950080.0,9.15,13245723648.0,14555640000.0,10408000.0,1368189511.0,2024-06-30,0.09406446806761143,0.10329292286017049
BBGI.bk,SET,2024-08-13,Utilities - Renewable,Utilities,8169900032.0,5.65,9861744640.0,15131848000.0,4449939000.0,437337378.0,2024-06-30,0.04094187452823273,0.04434685686608896
BBIK.bk,mai,2024-08-13,Consulting Services,Industrials,6700502528.0,33.5,5534158336.0,2226564813.0,252193982.0,319778654.0,2024-06-30,0.16196483911689233,0.05778270779132258
BCH.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,39155802112.0,15.7,39857659904.0,17041064000.0,2471967000.0,2063088186.0,2024-03-31,0.14160714188394793,0.05176139770797117
BCP.bk,SET,2024-08-13,Oil & Gas Refining & Marketing,Energy,46815281152.0,34.0,175173337088.0,353121540000.0,88081063000.0,31274720601.0,2024-06-30,0.11799978990001592,0.17853584980965936
BCPG.bk,SET,2024-08-13,Utilities - Renewable,Utilities,16177104896.0,5.4,39415848960.0,70584052000.0,10020472000.0,4032027166.0,2024-06-30,0.06657511273276778,0.10229456607903543
BCT.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,22125000704.0,73.75,16187467776.0,37105795877.0,3876423018.0,5398830756.0,2024-03-31,0.16247164154763022,0.33351916622836214
BDMS.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,437029994496.0,27.5,448404619264.0,147954429000.0,18008345000.0,19939442268.0,2024-03-31,0.15344396425212783,0.04446752199102698
BE8.bk,mai,2024-08-13,Information Technology Services,Technology,3361804032.0,12.7,3499380224.0,3974401000.0,923103000.0,282977038.0,2024-03-31,0.09273988905705048,0.08086490175009917
BEC.bk,SET,2024-08-13,Broadcasting,Communication Services,7120000000.0,3.56,5353897984.0,9377096000.0,1989988000.0,460738179.0,2024-06-30,0.06237057573816438,0.0860565853845003
BEM.bk,SET,2024-08-13,Railroads,Industrials,113821532160.0,7.55,182981312512.0,118313069000.0,16063321000.0,6721295776.0,2024-03-31,0.06573410602439822,0.03673214321030304
BEYOND.bk,SET,2024-08-13,Lodging,Consumer Cyclical,2436579328.0,8.4,7464342016.0,12886461823.0,2125358744.0,379397189.0,2024-06-30,0.035256347440847706,0.050827948154941564
BGC.bk,SET,2024-08-13,Packaging & Containers,Consumer Cyclical,4305552896.0,6.2,15645731840.0,18833684000.0,10156455000.0,778141000.0,2024-06-30,0.08967620884501262,0.049735033679319404
BGRIM.bk,SET,2024-08-13,Utilities - Independent Power Producers,Utilities,53962829824.0,20.7,157229629440.0,180965545000.0,19178967000.0,9730837406.0,2024-03-31,0.060146135274583776,0.061889336257154766
BH.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,195549331456.0,246.0,190489395200.0,30415894000.0,3837305000.0,9403095821.0,2024-06-30,0.3537846129077808,0.04936283099186405
BIG.bk,SET,2024-08-13,Specialty Retail,Consumer Cyclical,1376263168.0,0.39,1298276480.0,2515082000.0,541118000.0,118437734.0,2024-03-31,0.05999994630094571,0.09122689644658741
BIOTEC.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,671739200.0,0.22,1617811584.0,3049700187.0,1166562236.0,4796438.0,2024-03-31,0.0025470454766486727,0.0029647692274157927
BIS.bk,mai,2024-08-13,Packaged Foods,Consumer Defensive,998520000.0,3.18,979001984.0,1146200000.0,338254000.0,77411000.0,2024-03-31,0.09581209635297408,0.0790713412895392
BIZ.bk,SET,2024-08-13,Medical Devices,Healthcare,1910337280.0,3.18,1427995392.0,1669257000.0,543138000.0,252484228.0,2024-03-31,0.22420741324851104,0.17681025402076367
BJC.bk,SET,2024-08-13,Conglomerates,Industrials,81358340096.0,20.3,246768238592.0,336487731000.0,62927471000.0,11842345293.0,2024-03-31,0.04328971354611229,0.04798974681899731
BJCHI.bk,SET,2024-08-13,Metal Fabrication,Industrials,2270636800.0,1.42,1680686464.0,4403146729.58,682178833.62,332754699.54999995,2024-03-31,0.089426920321265,0.19798737401505004
BKKCP.bk,SET,2024-08-13,REIT - Office,Real Estate,830000000.0,8.3,721196864.0,1418608688.0,3374025.0,66166833.0,2024-03-31,0.04675325918017032,0.0917458689892473
BLAND.bk,SET,2024-08-13,Real Estate - Diversified,Real Estate,9196876800.0,0.53,17490860032.0,68250716191.0,6797006927.0,1900206986.0,2024-03-31,0.030920948609251063,0.10863999726277153
BLC.bk,SET,2024-08-13,Household & Personal Products,Consumer Defensive,2976000000.0,4.96,2325803264.0,2212335367.0,376171889.0,207573137.0,2024-03-31,0.11304719840419351,0.08924793434291095
BLESS.bk,mai,2024-08-13,Real Estate - Development,Real Estate,320000000.0,0.4,1347550080.0,2357996382.0,1167333922.0,5563054.0,2024-03-31,0.0046722343123171955,0.004128272546278948
BM.bk,mai,2024-08-13,Metal Fabrication,Industrials,1702215168.0,2.8,1975321344.0,1589322000.0,412533000.0,47584838.0,2024-03-31,0.04043616825106285,0.024089669331290333
BOFFICE.bk,SET,2024-08-13,REIT - Office,Real Estate,3290909184.0,4.46,4929403392.0,9758972889.0,349386858.0,411301986.0,2024-03-31,0.04371095440808558,0.08343849210383308
BOL.bk,mai,2024-08-13,Consulting Services,Industrials,5005080576.0,6.1,4583168000.0,1431105000.0,279002000.0,340878181.0,2024-06-30,0.2958747447059855,0.07437610425801541
BPP.bk,SET,2024-08-13,Utilities - Independent Power Producers,Utilities,35353669632.0,11.6,71661985792.0,103359476000.0,10600577000.0,7996299000.0,2024-03-31,0.08620519525571342,0.11158355314363433
BR.bk,SET,2024-08-13,Farm Products,Consumer Defensive,2155734784.0,2.36,7048838656.0,10634882000.0,2827158000.0,695730310.0,2024-03-31,0.08910795386722174,0.09870140940278035
BRI.bk,SET,2024-08-13,Real Estate - Development,Real Estate,3497632000.0,4.1,15099457536.0,20457787000.0,10822416000.0,1628926812.0,2024-03-31,0.16905698929496332,0.10787982337221892
BRR.bk,SET,2024-08-13,Confectioners,Consumer Defensive,3573240064.0,4.4,9303550976.0,10784157729.0,3598901019.0,1038691353.0,2024-03-31,0.14455869775041064,0.1116446135114937
BSM.bk,mai,2024-08-13,Building Products & Equipment,Industrials,511322432.0,2.4,922159488.0,1224602000.0,496434000.0,8123171.0,2024-03-31,0.011155627547489042,0.008808856933866955
BSRC.bk,SET,2024-08-13,Oil & Gas Refining & Marketing,Energy,23533848576.0,6.8,51673083904.0,74515652000.0,28724079000.0,5567805000.0,2024-06-30,0.1215901668195587,0.10775058462436761
BTC.bk,mai,2024-08-13,Financial Conglomerates,Financial Services,6020336128.0,0.49,3628273920.0,4202732055.16,519231773.55,1046086514.37,2024-03-31,0.2839925164639249,0.2883151982003608
BTG.bk,SET,2024-08-13,Farm Products,Consumer Defensive,44311498752.0,22.9,65115668480.0,62009495000.0,23545845000.0,617848611.0,2024-06-30,0.016063182017307248,0.00948847835586253
BTNC.bk,SET,2024-08-13,Apparel Retail,Consumer Cyclical,198000000.0,16.5,203020992.0,549026000.0,37857000.0,17626294.0,2024-03-31,0.034482321893542056,0.08682005651908153
BTS.bk,SET,2024-08-13,Railroads,Industrials,51353640960.0,3.9,247588077568.0,272081690167.0,51754423347.0,469520738.0,2024-03-31,0.002131015124803335,0.0018963786245767276
BVG.bk,mai,2024-08-13,Software - Application,Technology,944999936.0,2.1,706729024.0,915377548.0,115282518.0,81964527.0,2024-03-31,0.10244348974396204,0.1159773041951649
BWG.bk,SET,2024-08-13,Waste Management,Industrials,2484552192.0,0.46,5715371008.0,10152122000.0,1593731000.0,145211916.0,2024-03-31,0.016967198156756333,0.025407259790614103
CAZ.bk,mai,2024-08-13,Engineering & Construction,Industrials,776160000.0,2.64,1039550016.0,2631247000.0,1488775000.0,282781453.0,2024-03-31,0.24751718466623251,0.2720229413184868
CBG.bk,SET,2024-08-13,Beverages - Non-Alcoholic,Consumer Defensive,62749999104.0,62.75,66999181312.0,18514354000.0,4632186000.0,3140371323.0,2024-06-30,0.22621620218110025,0.04687178651297249
CCET.bk,SET,2024-08-13,Computer Hardware,Technology,35530002432.0,3.4,48536707072.0,84337046000.0,43934427000.0,3662781689.0,2024-03-31,0.09065703609461555,0.07546415712888352
CCP.bk,SET,2024-08-13,Building Materials,Basic Materials,747368128.0,0.27,1254930816.0,3178207000.0,1235687000.0,223889000.0,2024-03-31,0.11525698577106028,0.17840744457421945
CENTEL.bk,SET,2024-08-13,Resorts & Casinos,Consumer Cyclical,43537498112.0,32.25,69375590400.0,54465345000.0,9376066000.0,2909027692.0,2024-03-31,0.06451705941006508,0.04193157384646921
CEYE.bk,mai,2024-08-13,Leisure,Consumer Cyclical,881478400.0,3.04,850991296.0,797308000.0,72344000.0,68322278.0,2024-03-31,0.09424230444546212,0.08028551915999856
CFARM.bk,mai,2024-08-13,Farm Products,Consumer Defensive,759799936.0,1.31,762377344.0,883859412.0,67062126.0,21302562.0,2024-06-30,0.026080598411782677,0.02794228103399673
CFRESH.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,1668778112.0,1.8,3520640512.0,4864662000.0,1781685000.0,328968489.0,2024-03-31,0.10670481453478245,0.09343995442838329
CGD.bk,SET,2024-08-13,Real Estate - Development,Real Estate,2727823104.0,0.33,2476902400.0,16997654779.0,10454716326.0,1136830091.0,2024-03-31,0.17374916471646656,0.458972501702126
CH.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,2176000000.0,2.72,2468574976.0,1984534000.0,419587000.0,131669628.0,2024-03-31,0.08413679696500904,0.053338314323089046
CHAYO.bk,SET,2024-08-13,Credit Services,Financial Services,2865718784.0,2.52,7903255040.0,9873271876.0,1219016850.0,762053921.0,2024-03-31,0.08805540381125349,0.09642279252574898
CHEWA.bk,mai,2024-08-13,Real Estate - Development,Real Estate,420759936.0,0.33,3546551552.0,5602028000.0,2820020000.0,33649596.0,2024-03-31,0.01209543466445819,0.009487975997705164
CHG.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,26400002048.0,2.4,25983692800.0,10639175000.0,1601129000.0,1406419552.0,2024-03-31,0.1556110194615075,0.05412700815182051
CHIC.bk,mai,2024-08-13,"Furnishings, Fixtures & Appliances",Consumer Cyclical,652800000.0,0.48,1165241984.0,1609405000.0,306511000.0,61107500.0,2024-03-31,0.046901359588730936,0.052441896909886834
CHOTI.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,495000000.0,66.0,1841437952.0,2444566000.0,1387809000.0,172024954.0,2024-03-31,0.16278572462732682,0.09341881642721785
CHOW.bk,mai,2024-08-13,Steel,Basic Materials,1904000128.0,2.38,2610567936.0,3809899000.0,1396653000.0,625885258.0,2024-03-31,0.2593541056319994,0.23975061110993437
CI.bk,SET,2024-08-13,Real Estate - Development,Real Estate,618778816.0,0.58,8074527744.0,11518976000.0,3819139000.0,342793949.0,2024-03-31,0.04451963710400623,0.04245374588683808
CIG.bk,mai,2024-08-13,Electrical Equipment & Parts,Industrials,180578992.0,0.05,353645376.0,1284366000.0,372023000.0,23187735.97,2024-03-31,0.025415590375549545,0.06556776235072277
CIVIL.bk,SET,2024-08-13,Engineering & Construction,Industrials,1274000000.0,1.82,3114136064.0,7733391000.0,5657164000.0,91576412.0,2024-03-31,0.04410712894110326,0.0294066829830079
CK.bk,SET,2024-08-13,Engineering & Construction,Industrials,30320809984.0,17.9,81495228416.0,98833981000.0,28823649000.0,3425915644.0,2024-03-31,0.04893442933537295,0.04203823598741381
CKP.bk,SET,2024-08-13,Utilities - Independent Power Producers,Utilities,30078705664.0,3.7,63399251968.0,69927149000.0,6198996000.0,3125511571.0,2024-06-30,0.04904443991966941,0.04929887142166226
CM.bk,SET,2024-08-13,Packaged Foods,Consumer Defensive,853766976.0,2.24,574922112.0,1557671430.0,112182326.0,124525925.0,2024-03-31,0.08614795134422543,0.21659616563852044
CMAN.bk,SET,2024-08-13,Specialty Chemicals,Basic Materials,2227200000.0,2.32,5415700992.0,6514859000.0,2048546000.0,466307401.0,2024-03-31,0.10440544605807968,0.08610287046659758
CMR.bk,SET,2024-08-13,Medical Care Facilities,Healthcare,7124459520.0,1.75,12692273152.0,11921655527.81,3398121240.94,653642205.39,2024-03-31,0.07668675732282759,0.05149922299670974
CNT.bk,SET,2024-08-13,Engineering & Construction,Industrials,1099853056.0,1.07,2617497344.0,6684013000.0,4654314000.0,98196432.0,2024-03-31,0.048379800157560306,0.03751538935658993
COLOR.bk,mai,2024-08-13,Specialty Chemicals,Basic Materials,724428224.0,1.23,1050263552.0,1403578000.0,509166000.0,59266569.0,2024-03-31,0.06626316395576087,0.056430187344062
COM7.bk,SET,2024-08-13,Specialty Retail,Consumer Cyclical,47596802048.0,20.1,54014517248.0,21903240000.0,12509602000.0,3679042443.0,2024-03-31,0.39165256772722135,0.06811210449420844
CPALL.bk,SET,2024-08-13,Grocery Stores,Consumer Defensive,518768263168.0,57.75,1076544077824.0,921360831000.0,221947805000.0,45454039959.0,2024-03-31,0.06498883816756366,0.04222218197593495
CPANEL.bk,mai,2024-08-13,Building Materials,Basic Materials,587444416.0,3.6,999823360.0,1097163000.0,186066000.0,64365546.0,2024-06-30,0.07064620561806262,0.06437691753871404
CPAXT.bk,SET,2024-08-13,Food Distribution,Consumer Defensive,306819989504.0,29.0,445198204928.0,533911590000.0,112659909000.0,18093039105.0,2024-06-30,0.042950663275810166,0.04064041342647846
CPF.bk,SET,2024-08-13,Farm Products,Consumer Defensive,185845678080.0,24.0,736659570688.0,904756392000.0,284095799000.0,5572078000.0,2024-03-31,0.008977657133131376,0.007563979647744184
CPH.bk,SET,2024-08-13,Apparel Manufacturing,Consumer Cyclical,344000000.0,8.6,710997696.0,1799059615.46,551640242.95,115771580.17000002,2024-03-31,0.09280886822933473,0.16282975433158087
CPI.bk,SET,2024-08-13,Farm Products,Consumer Defensive,1417366784.0,2.24,2542178816.0,4349557000.0,1346710000.0,122816000.0,2024-03-31,0.04089985270644825,0.04831131438395245
CPN.bk,SET,2024-08-13,Real Estate - Diversified,Real Estate,241230004224.0,53.75,380926066688.0,293552308000.0,45064874000.0,22633553649.0,2024-03-31,0.09108530473617431,0.059417182567183466
CPNREIT.bk,SET,2024-08-13,REIT - Diversified,Real Estate,41642307584.0,11.5,82003804160.0,79691747000.0,5605383000.0,5997258090.0,2024-03-31,0.08094955355077217,0.07313390093828545
CPR.bk,mai,2024-08-13,Auto Parts,Consumer Cyclical,648739968.0,3.26,371432000.0,767139000.0,71183000.0,54836481.0,2024-03-31,0.0787930285822667,0.14763531682784467
CPT.bk,SET,2024-08-13,Electrical Equipment & Parts,Industrials,603000000.0,0.67,298694880.0,1271499103.24,285844560.38,109302625.49000001,2024-03-31,0.11089344261818625,0.3659340444335705
CPW.bk,SET,2024-08-13,Electronics & Computer Distribution,Technology,1416000000.0,2.36,1943607040.0,1949275000.0,901721000.0,170742428.0,2024-03-31,0.1629915288376542,0.0878482247111021
CRANE.bk,SET,2024-08-13,Rental & Leasing Services,Industrials,545895424.0,0.72,1296973568.0,1832526000.0,622889000.0,173562364.1,2024-03-31,0.14348301523514906,0.13382104954354782
CRC.bk,SET,2024-08-13,Department Stores,Consumer Cyclical,155298250752.0,25.75,287229476864.0,285564372638.0,111855442658.0,14912273680.0,2024-03-31,0.08584632742667246,0.051917629913244584
CSC.bk,SET,2024-08-13,Packaging & Containers,Consumer Cyclical,2366031872.0,45.5,1151441152.0,5001785000.0,596784000.0,298756999.0,2024-03-31,0.06782223182242184,0.25946354138991207
CSR.bk,SET,2024-08-13,Leisure,Consumer Cyclical,1527250048.0,74.5,1365713024.0,1346328691.53,24584704.89,64490384.86,2024-06-30,0.04879188822635823,0.0472210367234515
