ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
LNN,us,2025-03-06,Farm & Heavy Construction Machinery,Industrials,1350644736.0,17.858,0.111770004,2.8890867,27.349,0.1432,3.867,6.22,268857000.0,372295000.0,76417000.0,2024-11-30,64312000.0,0.1423,0.9026799359976804,129.85000610351562,113.8337173461914,0.0565781644596732,0.1191870258534637,0.0476157780694152,18.00514567580637,20.87620676905396,1.1406989873537683,0.1375279103626973,792.0,1144.0,1936.0,1
LOMA,us,2025-03-06,Building Materials,Basic Materials,181283454976.0,23.511,0.27682,0.0017587711,26.396,0.15486,1.287,0.57,1043571000000.0,55364000000.0,91097433000.0,2024-09-30,50702222000.0,0.289,0.952186069608441,10.770000457763672,7.199999809265137,0.5025137733173738,0.0828961066851087,0.2796847732558519,-22.352630775853207,18.894737645199427,1.4958334365376746,2.183008263760271,1560.0,1371.0,2931.0,1
LPG,us,2025-03-06,Oil & Gas Midstream,Energy,1262836864.0,7.604,0.38689998,0.799984,68.648,0.15719,3.968,3.9,1404908031.0,310527342.0,180332033.0,2024-12-31,246481232.0,0.1115,0.1148444261853344,19.96999931335449,33.63755416870117,0.1427991517675556,0.1051231867071916,0.1951805803477083,3.1707690547062803,5.12051264444987,0.5936816693984259,0.3807711698274819,1422.0,1008.0,2430.0,1
LPX,us,2025-03-06,Building Products & Equipment,Industrials,6742289408.0,4.879,0.14281,4.0287375,22.741,0.26022,2.86,5.89,1713000000.0,543000000.0,545000000.0,2024-12-31,422000000.0,0.49,1.0001770833459862,96.16999816894533,91.6880111694336,0.0808330771671319,0.2415780141843971,0.0625900157147333,15.499320571977131,16.32767371289394,1.0488830212624995,0.0507330778090364,1113.0,1554.0,2667.0,1
LRN,us,2025-03-06,Education & Training Services,Consumer Defensive,6104785920.0,9.027,0.122980006,4.5715957,57.949,0.22949,6.02,5.96,682332000.0,1157819000.0,334435000.0,2024-12-31,259780000.0,0.1166,-0.0506923441466193,140.86000061035156,79.48999786376953,0.0547824287997309,0.1817432373756284,0.042553498747422,22.119630974891205,23.63422829032744,1.7720468536401062,0.0640849067221757,767.0,1246.0,2013.0,2
LTC,us,2025-03-06,REIT - Healthcare Facilities,Real Estate,2400604416.0,0.207,0.45159,1.7021983,65.014,0.09636,10.239,2.04,957190000.0,636065000.0,132566000.0,2024-12-31,125172000.0,0.0686,0.1781315767664781,35.93000030517578,35.517547607421875,0.0552219262434281,0.083204509008288,0.0521418685918138,17.51127465939989,17.612745247635186,1.0116126457353638,0.0057612022889457,775.0,718.0,1493.0,1
LTH,us,2025-03-06,Leisure,Consumer Cyclical,10753190912.0,0.052,0.059609998,2.5588233,153.898,0.06424,0.329,0.74,6981562000.0,-349128000.0,357483000.0,2024-12-31,50582000.0,0.0055,0.9591607745171012,32.189998626708984,23.56999969482422,0.033244364665847,0.0538992170898345,0.0047039060697372,43.42972787393106,43.49999814420133,1.3657190939114712,0.0016154085808768,413.0,249.0,662.0,3
LTM,us,2025-03-06,Airlines,Industrials,19854916583424.0,0.003,0.07613,32840.0,1005.224,1.70049,0.62,2.99,11023920000.0,-2004169000.0,1446142000.0,2024-09-30,1603370000.0,-0.2762,0.4076152415892203,32.84000015258789,23.780000686645508,7.283546087558588e-05,0.1603305900573086,8.075430552745729e-05,10.982274298524375,10.983277643005982,1.3809923971545697,9.135200931975608e-05,1.0,13.0,14.0,3
LUMN,us,2025-03-06,Telecom Services,Communication Services,22460205056.0,1.863,-0.0042,11.291028,4120.259,-0.12486,1.207,-0.06,29102000000.0,755000000.0,325000000.0,2024-12-31,1102000000.0,0.0528,2.482983502675473,5.159999847412109,5.840000152587891,0.0144700370806801,0.010885219546505,0.0490645565012601,-54.949997456868495,-85.9999974568685,0.8835615946217995,0.3610465223045208,148.0,260.0,408.0,0
LXP,us,2025-03-06,REIT - Industrial,Real Estate,4328407552.0,0.344,0.124239996,1.354687,74.837,0.01953,1.685,0.13,3653430000.0,54477000.0,65098000.0,2024-12-31,193405000.0,0.0167,0.6352746175228832,9.220000267028809,9.806012153625488,0.0150397113067415,0.0175565352636945,0.044682714757448,68.27692513099083,70.92307897714468,0.940239530869843,0.0373101941471912,157.0,140.0,297.0,0
LZB,us,2025-03-06,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1920582400.0,7.682,0.05925,1.7074852,47.298,0.124680005,1.846,2.91,1117972000.0,385403000.0,156407000.0,2025-01-31,110987000.0,0.1338,1.06474289747066,42.11000061035156,40.08311080932617,0.0814372765261204,0.104037249521909,0.0577882000793092,11.83092804479435,14.470790587749676,1.0505671780483117,0.1824269743209549,1121.0,1086.0,2207.0,1
M,us,2025-03-06,Department Stores,Consumer Cyclical,9206332416.0,1.135,0.00736,0.89107585,140.487,0.041490003,1.255,0.61,10047000000.0,1473000000.0,1192000000.0,2024-10-31,224000000.0,0.0839,1.3228325332905346,13.3100004196167,14.282929420471191,0.1294760982047946,0.1034722222222222,0.0243310788572768,19.959017081338853,21.81967281904377,0.931881690918389,0.0852742272139376,1388.0,875.0,2263.0,1
MAC,us,2025-03-06,REIT - Retail,Real Estate,9648479232.0,0.356,-0.21586001,1.6672784,178.176,-0.07362,0.337,-0.88,8232370000.0,-325414000.0,165012000.0,2024-12-31,283445000.0,0.0205,1.028483511763596,18.170000076293945,15.079617500305176,0.0171023843273376,0.0208692194568934,0.0293771684826693,-20.24318190487948,-20.647727359424938,1.2049377297485315,0.0195927351956627,178.0,159.0,337.0,3
MAN,us,2025-03-06,Staffing & Employment Services,Industrials,3559330048.0,10.91,0.00813,1.289237,62.551,0.066539995,1.12,3.01,3230700000.0,533200000.0,306000000.0,2024-12-31,258100000.0,0.1132,0.7976797706884069,58.61000061035156,67.90559387207031,0.0859712350002333,0.0812986529929063,0.0725136462534648,15.847176282508826,19.4717610001168,0.8631100512981149,0.1861457069849117,1154.0,908.0,2062.0,1
MATV,us,2025-03-06,Specialty Chemicals,Basic Materials,1419161344.0,1.73,-0.02458,0.41835442,134.316,-0.05388,2.397,-0.9,1789800000.0,383600000.0,44400000.0,2024-12-31,39200000.0,0.0029,1.3453289166894349,6.610000133514404,17.876888275146484,0.0312860832827194,0.0204288212018036,0.0276219474027612,-5.42222237057156,-7.344444592793782,0.3697511575716463,0.2617246543201193,376.0,104.0,480.0,0
MATX,us,2025-03-06,Marine Shipping,Industrials,5003260928.0,8.118,0.13922,1.7118362,28.243,0.18857001,1.088,13.94,3985800000.0,49200000.0,552300000.0,2024-12-31,457700000.0,0.2336,0.5643960825315361,137.57000732421875,125.0489501953125,0.1103880065317273,0.1368773234200743,0.0914803378409769,9.286370683229466,9.868723624405936,1.1001292462619618,0.0590099554248613,1314.0,1368.0,2682.0,1
MBC,us,2025-03-06,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2668367616.0,0.945,0.04662,1.3176308,83.595,0.10119,1.646,0.96,2279100000.0,255300000.0,249600000.0,2024-12-31,211100000.0,0.1185,0.9639161879423797,13.369999885559082,15.8100004196167,0.0935403347362464,0.0984848484848484,0.0791120379119456,12.942708214124044,13.927083214124044,0.8456672694941793,0.0706806288772442,1211.0,1009.0,2220.0,1
MG,us,2025-03-06,Security & Protection Services,Industrials,519245344.0,0.657,0.015240001,1.388637,123.712,0.057690002,1.679,0.35,358354000.0,78163000.0,40659000.0,2024-09-30,15010000.0,0.0409,1.5390060012871458,9.1899995803833,10.84000015258789,0.0783040242340622,0.093144138716247,0.0289073367213476,24.379998801095148,26.257141658238005,0.8477859272159994,0.0714907540803824,1089.0,622.0,1711.0,1
MGA,us,2025-03-06,Auto Parts,Consumer Cyclical,16825334784.0,4.336,0.02355,0.90371215,59.196,0.090509996,1.084,3.52,18457000000.0,1733000000.0,2024000000.0,2024-09-30,889000000.0,0.0956,0.9568964665357628,36.810001373291016,38.93595886230469,0.1202947831935395,0.1002476473501733,0.0528369872821426,9.225568571957677,10.457386753775856,0.945398609636608,0.1177940733016695,1358.0,914.0,2272.0,1
MGY,us,2025-03-06,Oil & Gas E&P,Energy,4461522944.0,1.379,0.27816,2.2333267,20.856,0.20641,1.415,1.94,2410011000.0,120563000.0,511988000.0,2024-12-31,434121000.0,0.3258,0.7147850383621908,22.56999969482422,23.304933547973636,0.1147563301649133,0.2023208963658047,0.0973033211862823,10.923195718981557,11.634020461249598,0.968464451887986,0.0610988045478899,1337.0,1501.0,2838.0,1
MHO,us,2025-03-06,Residential Construction,Consumer Cyclical,3444959744.0,30.316,0.12514,1.0968211,35.261,0.20662001,7.021,19.71,352824000.0,3929066000.0,706094000.0,2024-12-31,171319000.0,0.1724,0.9910949757344578,119.13999938964844,157.1999969482422,0.2049643689537406,0.1649024145879506,0.0497303343815212,4.506544870098855,6.044647356146546,0.7578880515428703,0.2544569427170404,1497.0,1327.0,2824.0,1
MIR,us,2025-03-06,Specialty Industrial Machinery,Industrials,3726458880.0,0.874,-0.041939996,2.080352,46.174,-0.023540001,2.258,-0.18,2041300000.0,331200000.0,23600000.0,2024-12-31,50300000.0,-0.0098,1.6756796642449587,15.119999885559082,9.800000190734863,0.0063330901426718,0.0099473129610115,0.0134980692447624,-79.14444380866156,-83.99999936421713,1.5428571011512695,0.057804233241744,49.0,71.0,120.0,3
ML,us,2025-03-06,Software - Application,Technology,988062272.0,12.365,0.01675,3.4178739,45.325,0.03337,2.602,0.76,183116000.0,266359000.0,66998000.0,2024-12-31,191856000.0,-0.0518,1.677870558392854,88.0,40.54999923706055,0.0678074670985919,0.1490583458479337,0.1941739963531367,99.51973684210527,115.78947368421052,2.170160336762045,0.1405113636363636,958.0,419.0,1377.0,2
MLI,us,2025-03-06,Metal Fabrication,Industrials,8059370496.0,9.35,0.16049999,3.2786415,1.204,0.23921,5.056,5.31,1278677000.0,1614242000.0,763677000.0,2024-12-31,565705000.0,0.3668,1.4086735582852754,79.93000030517578,65.72303771972656,0.0947564081312585,0.2639814664703713,0.0701922067338595,13.29190212903499,15.052730754270392,1.216164119589759,0.1169773547391635,1230.0,1538.0,2768.0,1
MLNK,us,2025-03-06,Software - Application,Technology,1782597760.0,1.089,-0.16569,3.3141828,112.513,-0.10617,1.863,-0.66,834500000.0,61824000.0,15778000.0,2024-09-30,67929000.0,0.041,0.9947397708711724,18.459999084472656,22.57999992370605,0.0088511274691605,0.0176030096259834,0.0381067459660669,-26.31969558253433,-27.969695582534328,0.8175376061490622,0.0589924189604102,84.0,242.0,326.0,0
MLR,us,2025-03-06,Auto Parts,Consumer Cyclical,652668928.0,3.549,0.0523,1.588271,16.598,0.19148001,2.117,6.02,139887000.0,324671000.0,92979000.0,2024-09-30,18891000.0,0.1231,1.3439307388647048,54.869998931884766,57.39149856567383,0.1424596698435137,0.2001450841444986,0.0289442306651374,8.525082879050625,9.114617762771555,0.9560649277888488,0.0646801543482022,1421.0,1295.0,2716.0,1
MMS,us,2025-03-06,Specialty Business Services,Industrials,5292992000.0,1.284,0.05276,2.365382,92.104,0.16879,1.717,4.64,2893382000.0,486453000.0,467776000.0,2024-12-31,298719000.0,0.1145,0.2572925375000327,68.0,86.44103240966797,0.0883764796923932,0.1384020225839427,0.0564366996965043,14.378448275862068,14.655172413793103,0.7866634410117777,0.0188823529411764,1179.0,1122.0,2301.0,1
MNR,us,2025-03-06,Oil & Gas E&P,Energy,2030120192.0,1.783,0.27723,1.1685791,63.798,0.24327,1.243,-0.35,1945644000.0,74303000.0,334324000.0,2024-09-30,255604000.0,0.4268,0.3797997189114345,13.850000381469728,15.164709091186523,0.1646818751507694,0.165511273315587,0.1259058458741737,-34.47714394705636,-39.57142966134208,0.913304719410616,0.1287364585480822,1463.0,1526.0,2989.0,1
MOD,us,2025-03-06,Auto Parts,Consumer Cyclical,4566098432.0,1.594,0.06308,4.872913,54.333,0.20208,1.873,2.97,924200000.0,422100000.0,283700000.0,2024-12-31,97900000.0,0.1343,3.0741201743290043,79.37000274658203,97.38999938964844,0.0621318187124004,0.2107256926390849,0.0214406240815791,26.18720631198048,26.723906648680817,0.8149707695245991,0.0200831541494263,873.0,1336.0,2209.0,1
MODG,us,2025-03-06,Leisure,Consumer Cyclical,5153157632.0,2.443,-0.3415,0.4714829,185.409,-0.46062002,1.938,-7.88,6035400000.0,774800000.0,209600000.0,2024-12-31,83400000.0,0.0332,1.270709675681302,6.199999809265137,10.199999809265137,0.040674090522368,0.0307773633667146,0.0161842516677743,-0.476776625541261,-0.7868020062519209,0.607843129921766,0.3940322701864018,539.0,262.0,801.0,0
MOV,us,2025-03-06,Luxury Goods,Consumer Cyclical,323012704.0,8.218,0.03616,0.802005,19.403,0.04907,4.27,1.05,245689000.0,398361000.0,26357000.0,2024-10-31,20702000.0,0.1215,0.6900156260393352,18.239999771118164,18.24334144592285,0.0815974098653407,0.0409238413166679,0.0640903585018129,9.544761686779204,17.37142835344587,0.9998168277004192,0.4505482512676705,1123.0,769.0,1892.0,1
MPLN,us,2025-03-06,Health Information Services,Healthcare,4867964416.0,1.04,-1.76852,4.4605007,5409.079,-1.83569,0.821,-101.92,4975312000.0,-38275000.0,98931000.0,2024-12-31,-10507000.0,0.0348,1.926689000333652,19.82999992370605,9.760000228881836,0.0203228683584526,0.0200385372846101,-0.0021583970428102,-0.1843602818260013,-0.1945643634586543,2.0317622396180925,0.0524457894100502,214.0,223.0,437.0,2
MPLX,us,2025-03-06,Oil & Gas Midstream,Energy,74584915968.0,1.486,0.38784,3.9739268,153.005,0.31579,1.013,4.21,34235000000.0,41000000.0,4486000000.0,2024-12-31,4890000000.0,0.1266,0.6456240618635338,53.040000915527344,40.98483276367188,0.0601462097500341,0.1308787489788773,0.0655628545870858,12.245605918177516,12.59857503931766,1.2941373024837843,0.0280165907682889,845.0,1134.0,1979.0,1
MPW,us,2025-03-06,REIT - Healthcare Facilities,Real Estate,12035789824.0,0.558,-2.32048,0.7118897,184.713,-0.38633,1.495,-4.02,12980883000.0,468331000.0,386846000.0,2024-12-31,245483000.0,0.0365,0.5108006622939386,5.730000019073486,4.755595684051514,0.0321413056938406,0.0287634652850345,0.0203960856403868,-1.286567168923753,-1.425373139073007,1.2048963788679008,0.0973821986287228,392.0,269.0,661.0,3
MPX,us,2025-03-06,Recreational Vehicles,Consumer Cyclical,241167648.0,1.498,0.07547,2.2571967,0.171,0.12725,5.812,0.5,61253000.0,91070000.0,18123000.0,2024-12-31,24930000.0,0.2703,0.8683372964786634,8.390000343322754,8.90047550201416,0.0751468953248654,0.1189774361061691,0.1033720741846767,13.784000686645507,16.780000686645508,0.9426463048433888,0.1785458806556777,1051.0,1394.0,2445.0,1
MRC,us,2025-03-06,Oil & Gas Equipment & Services,Energy,1565737216.0,0.727,0.03091,1.7551646,32.346,0.11445,1.99,0.87,713000000.0,519000000.0,150000000.0,2024-09-30,258000000.0,0.0668,1.3440033577516988,11.470000267028809,12.18000030517578,0.0958015166703427,0.1217532467532467,0.1647786086729895,12.34827616899863,13.183908352906675,0.9417077158983924,0.063382736100696,1237.0,880.0,2117.0,1
MSA,us,2025-03-06,Security & Protection Services,Industrials,6667014656.0,4.192,0.1576,5.495849,49.452,0.2701,2.787,7.21,1402717000.0,514937000.0,399212000.0,2024-12-31,242205000.0,0.1662,0.656332371445558,159.5500030517578,166.75221252441406,0.0598786744290006,0.2081772832846801,0.0363288536919634,21.54757323880136,22.12898794060441,0.9568089120760436,0.0262738948280691,844.0,1374.0,2218.0,1
MSM,us,2025-03-06,Industrial Distribution,Industrials,4871531520.0,1.025,0.062140003,3.1615317,41.618,0.16718,1.926,4.19,1267130000.0,580104000.0,377053000.0,2024-11-30,330255000.0,0.2232,1.177315126464449,77.77999877929688,76.6556167602539,0.0773992734013963,0.2041176158515921,0.067792848849308,18.318615460452712,18.56324553205176,1.014667966504784,0.0131781951155395,1073.0,1432.0,2505.0,1
MT,us,2025-03-06,Steel,Basic Materials,33150679040.0,8.399,0.021440001,0.5283877,22.546,0.025710002,1.346,1.69,62107000000.0,9780000000.0,558000000.0,2024-09-30,990000000.0,0.1135,0.441470807414946,33.689998626708984,22.00292205810547,0.0168322343963666,0.0077621823139093,0.0298636416709731,14.965087944798215,19.93491043000532,1.5311602039829166,0.2493024738012718,176.0,563.0,739.0,3
MTDR,us,2025-03-06,Oil & Gas E&P,Energy,9527886848.0,0.184,0.27364,1.1234244,63.366,0.20267999,0.932,7.14,9922764000.0,-68012000.0,1408675000.0,2024-12-31,280039000.0,0.2397,0.7320750614166495,45.720001220703125,50.14461135864258,0.1478475786365677,0.1429437290760843,0.0293915119341266,6.377591207381391,6.403361515504639,0.911762998694039,0.0040244968304305,1429.0,1387.0,2816.0,1
MTH,us,2025-03-06,Residential Construction,Consumer Cyclical,6101779456.0,9.079,0.12294,1.0450705,27.068,0.16121,11.224,10.72,333637000.0,6232332000.0,958345000.0,2024-12-31,-256234000.0,0.1951,0.7939074925083986,74.70999908447266,93.62744903564452,0.1570599211116423,0.1459563698823433,-0.0419933237259239,6.122294690715732,6.969216332506777,0.7979497450158032,0.1215232246186298,1450.0,1331.0,2781.0,1
MTN,us,2025-03-06,Resorts & Casinos,Consumer Cyclical,8835918848.0,10.785,0.080740005,13.293711,407.197,0.29613,0.626,6.06,4788596000.0,-510048000.0,536057000.0,2024-10-31,311864000.0,0.0998,0.6553686607590524,157.69000244140625,180.7215118408203,0.060667940620724,0.1252894673613571,0.0352950276439659,24.24174957778981,26.02145254808684,0.8725580083698047,0.0683936827511144,850.0,1047.0,1897.0,1
MTRN,us,2025-03-06,Other Industrial Metals & Mining,Basic Materials,2362873344.0,0.935,0.00349,2.1375997,60.404,0.00671,3.194,0.28,973389000.0,497490000.0,133658000.0,2024-12-31,7009000.0,0.0807,1.7845426732886427,89.44999694824219,103.41849517822266,0.0565658757543629,0.0908694732877415,0.0029663037241491,316.1249891008649,319.46427481515065,0.8649323004951064,0.0104527672655037,791.0,806.0,1597.0,1
MTUS,us,2025-03-06,Steel,Basic Materials,367293440.0,5.715,0.0011999999,0.8587868,2.476,0.00183,2.086,0.03,529400000.0,305800000.0,10000000.0,2024-12-31,-24000000.0,0.0856,1.3658769156563078,14.029999732971191,15.09000015258789,0.0272261873231386,0.0119731800766283,-0.0653428495755328,277.1666577657064,467.6666577657064,0.929754777409004,0.4073414190143901,325.0,422.0,747.0,0
MTW,us,2025-03-06,Farm & Heavy Construction Machinery,Industrials,741145472.0,1.366,0.02562,0.52966684,70.317,0.08975001,2.022,1.56,701100000.0,484600000.0,53500000.0,2024-12-31,3500000.0,0.0587,2.098640767887224,9.649999618530272,9.130000114440918,0.0721855587346825,0.0451210255545247,0.0047224197303063,5.310256165724534,6.18589719136556,1.0569550380691533,0.1415544097408002,1013.0,459.0,1472.0,3
MTX,us,2025-03-06,Specialty Chemicals,Basic Materials,2883921408.0,10.568,0.07888,1.2365808,57.447,0.098500006,2.844,5.17,2262900000.0,733300000.0,285500000.0,2024-12-31,146900000.0,0.09,1.0964459708882,67.7300033569336,71.66986083984375,0.0989971499251064,0.0952873639943929,0.0509375878248621,11.056480339832415,13.10058092010321,0.9450276945323738,0.156031293019538,1262.0,869.0,2131.0,1
MTZ,us,2025-03-06,Engineering & Construction,Industrials,12304858112.0,5.116,0.01323,3.4341946,88.092,0.06987,1.218,2.06,5322786000.0,652831000.0,436350000.0,2024-12-31,972770000.0,0.0454,1.8733447533256824,127.91000366210938,97.26000213623048,0.0354616035413249,0.0730217482144521,0.0790557673356128,59.60873964180067,62.092234787431735,1.3151346992872563,0.0399968716560634,455.0,543.0,998.0,3
MUR,us,2025-03-06,Oil & Gas E&P,Energy,5293427712.0,2.904,0.13489,0.6744349,38.675,0.08984999,0.833,2.72,8882200000.0,-157535000.0,694788000.0,2024-12-31,820826000.0,0.1313,0.3616529026768232,24.020000457763672,33.86678695678711,0.1312548386039053,0.079634920080026,0.1550651193628692,7.763235462413114,8.830882521236644,0.709249462856113,0.1208992483204294,1394.0,975.0,2369.0,1
MUSA,us,2025-03-06,Specialty Retail,Consumer Cyclical,11655166976.0,2.348,0.02806,11.110291,281.919,0.60216,0.789,24.11,3793500000.0,-199800000.0,755600000.0,2024-12-31,389500000.0,0.2316,0.446076631287454,466.30999755859375,507.1495666503906,0.0648296160454767,0.2102568383560119,0.0334186546449353,19.243550292766223,19.340937269124584,0.9194723375955282,0.0050352769880404,916.0,1447.0,2363.0,1
MWA,us,2025-03-06,Specialty Industrial Machinery,Industrials,4071214592.0,2.16,0.10047,4.7128377,57.211,0.17492001,3.825,0.87,776500000.0,622400000.0,234500000.0,2024-12-31,171400000.0,0.1174,1.2304539623581452,25.11000061035156,19.25883102416992,0.0575995184485721,0.1676317106297805,0.0421004582604915,26.379311046381105,28.862069667070763,1.3038174839811614,0.0860215032854098,808.0,1210.0,2018.0,1
MYE,us,2025-03-06,Packaging & Containers,Consumer Cyclical,767906560.0,0.797,0.01875,1.3156828,157.708,0.055370003,1.795,0.42,629753000.0,121914000.0,70598000.0,2024-09-30,46479000.0,0.1853,1.343475185621726,9.739999771118164,13.723836898803713,0.0919356646725351,0.0939219095689979,0.0605268953556016,21.29285659790039,23.19047564551944,0.7097140430142526,0.0818275173232887,1200.0,1199.0,2399.0,1
NABL,us,2025-03-06,Information Technology Services,Technology,1671707904.0,0.454,0.06641,1.8276119,48.624,0.0421,1.225,0.16,941181000.0,188499000.0,88189000.0,2024-09-30,63911000.0,0.0445,1.2317881031372273,7.400000095367432,12.529999732971191,0.0527538332438248,0.0780654698675731,0.0382309611906937,43.41250059604645,46.25000059604645,0.5905826219529134,0.0613513505606863,723.0,573.0,1296.0,0
NAT,us,2025-03-06,Oil & Gas Midstream,Energy,753551168.0,0.185,0.20721,1.0278817,53.007,0.089090005,1.652,0.3,733121000.0,-39731000.0,93156000.0,2024-09-30,42825000.0,0.0456,0.0348976936866103,2.470000028610229,3.4816436767578125,0.1236226602199361,0.1343486349673344,0.0568309118459225,7.616666762034098,8.233333428700766,0.7094350421609918,0.0748987845575419,1367.0,844.0,2211.0,1
NATL,us,2025-03-06,Software - Application,Technology,4520650240.0,5.805,0.02108,7.04698,1174.242,0.35867,1.038,1.23,3786000000.0,64000000.0,509000000.0,2024-12-31,205000000.0,0.081,1.4303096100215806,25.200000762939453,27.8700008392334,0.1125944218148582,0.1322077922077922,0.045347458687713,15.768293303202809,20.48780549832476,0.9041980625800587,0.2303571358829941,1325.0,990.0,2315.0,1
NBR,us,2025-03-06,Oil & Gas Drilling,Energy,3580218624.0,41.37,-0.060089998,2.7262492,210.068,-0.07075,1.748,-22.37,3504764000.0,427620000.0,247927000.0,2024-12-31,13513000.0,0.0245,0.84029845582037,38.7400016784668,66.05000305175781,0.0692491230390292,0.0630475050249416,0.003774350512959,0.1175680966264282,-1.7317837138340095,0.5865253578884702,1.067888441083756,979.0,378.0,1357.0,0
NE,us,2025-03-06,Oil & Gas Drilling,Energy,5432688128.0,1.553,0.15361,0.7695462,45.04,0.1046,1.477,2.96,6575904000.0,448502000.0,696050000.0,2024-12-31,80160000.0,0.0915,0.9175025801019498,22.520000457763672,32.16096878051758,0.1281225764484009,0.0990902291239999,0.0147551263962413,7.083446100595835,7.608108262757997,0.7002276769537429,0.0689609222216782,1382.0,889.0,2271.0,1
NEU,us,2025-03-06,Specialty Chemicals,Basic Materials,6298007552.0,8.134,0.16594,3.6354513,72.66,0.3643,2.749,48.2,2099986000.0,655077000.0,590036000.0,2024-12-31,462273000.0,0.1956,0.7516066619545554,557.8599853515625,530.3493041992188,0.0936861372629868,0.2141642496015517,0.0733998802292957,11.40510343053034,11.573858617252334,1.0518727580757037,0.0145807195597188,1215.0,1411.0,2626.0,1
NEXA,us,2025-03-06,Other Industrial Metals & Mining,Basic Materials,2173208320.0,4.834,-0.07411,0.8704849,175.285,-0.14919,1.054,-1.55,3565245000.0,140123000.0,309180000.0,2024-09-30,-98451000.0,0.0755,0.838245406373753,5.349999904632568,5.869999885559082,0.1422689197140566,0.0834411049050998,-0.0453021457234251,-0.3329031642790765,-3.4516128416984317,0.9114139708578568,0.9035514179755846,1419.0,758.0,2177.0,1
NFG,us,2025-03-06,Oil & Gas Integrated,Energy,9612232704.0,0.537,-0.0053399997,2.4598422,104.962,-0.0035499998,0.387,-0.11,7836836000.0,-734701000.0,749735000.0,2024-12-31,90380000.0,0.1108,0.3650049300962166,74.7300033569336,57.96506881713867,0.0779980076520627,0.1055647351113432,0.0094026021615549,-674.4818486993962,-679.3636668812145,1.2892247845453777,0.0071858688060687,1083.0,1006.0,2089.0,1
NGL,us,2025-03-06,Oil & Gas Midstream,Energy,4689689088.0,0.043,-0.035669997,-4.0410957,448.716,-0.19596,1.2,-2.53,3832604000.0,169415000.0,248409000.0,2024-12-31,54310000.0,0.0532,0.5625159742605501,4.71999979019165,4.190000057220459,0.0529691831033383,0.0620709197032797,0.0115807250717256,-1.8486165178623124,-1.8656125652931423,1.1264915813205931,0.0091101698964808,728.0,514.0,1242.0,3
NGS,us,2025-03-06,Oil & Gas Equipment & Services,Energy,441883296.0,0.033,0.10547,1.1080867,64.892,0.06622,1.76,1.28,439086000.0,25469000.0,32367000.0,2024-09-30,-33358000.0,-0.0041,1.3653626878059244,22.38999938964844,19.100000381469727,0.0732478468704098,0.069673128047271,-0.0754905204653855,17.46640577316284,17.492187023162842,1.1722512535324645,0.0014738723045815,1027.0,276.0,1303.0,3
NGVC,us,2025-03-06,Grocery Stores,Consumer Defensive,1238344192.0,0.275,0.02844,4.935065,190.862,0.21516001,0.963,1.56,504354000.0,-5602000.0,51142000.0,2024-12-31,23305000.0,0.07,1.7157829294815203,39.13999938964844,26.25161361694336,0.0412986957345054,0.1025399396894649,0.0188194850434603,24.913461147210537,25.089743198492588,1.4909559450618546,0.0070260604059368,556.0,813.0,1369.0,3
NGVT,us,2025-03-06,Specialty Chemicals,Basic Materials,3073760768.0,1.871,-0.30596,8.642458,745.236,-1.04113,1.867,-11.85,1528800000.0,229100000.0,259900000.0,2024-12-31,51000000.0,0.1353,1.5822658461771089,46.40999984741211,35.36000061035156,0.0845544008192637,0.1478468627339439,0.0165920524885819,-3.7585653879672662,-3.916455683325916,1.312499973029573,0.0403145875059581,1147.0,1209.0,2356.0,1
NHI,us,2025-03-06,REIT - Healthcare Facilities,Real Estate,4777978880.0,0.71,0.41118,2.1758463,92.144,0.10277,0.312,3.13,2217461000.0,-17443000.0,183853000.0,2024-12-31,203699000.0,0.0721,0.3303178094141984,73.4000015258789,80.36518859863281,0.0384792408291264,0.0835688617093132,0.0426328799511143,23.223642660025213,23.450479720728087,0.9133307941633774,0.0096730243220727,505.0,737.0,1242.0,0
NL,us,2025-03-06,Security & Protection Services,Industrials,199735856.0,2.988,0.38668,0.84524864,0.123,0.15326001,6.72,1.19,360073000.0,192011000.0,6689000.0,2024-09-30,36370000.0,0.0164,1.811855606514487,6.679999828338623,6.266461372375488,0.0334892298957078,0.0121159098977691,0.1820904905526827,3.102520864150104,5.613445233898003,1.0659923410341503,0.4473054007163265,418.0,122.0,540.0,3
NLOP,us,2025-03-06,REIT - Office,Real Estate,623606400.0,1.696,-0.64304,0.8173824,28.95,-0.14427,0.459,-6.18,736643000.0,24281000.0,34369000.0,2024-12-31,71859000.0,0.0369,0.7225331021112671,32.06999969482422,29.549999237060547,0.0551132894081908,0.0451674543055548,0.1152313382287288,-4.914886682010391,-5.1893203389683205,1.0852792055102043,0.0528843160629564,774.0,348.0,1122.0,3
