ticker,market,date_pulling,industry,sector,marketCap,currentPrice,enterpriseValue,Total Assets,Current Liabilities,EBIT,ttm_lastest,MF_ROC,MF_EY
SELIC.bk,mai,2024-08-15,Specialty Chemicals,Basic Materials,1710727168.0,2.8,2759213312.0,3153886000.0,901453000.0,272843000.0,2024-03-31,0.12113257086892262,0.09888434461133826
SENA.bk,SET,2024-08-15,Real Estate - Development,Real Estate,3259529984.0,2.26,17622573056.0,24594137574.0,6973931809.0,1021707885.0,2024-03-31,0.05798501439917776,0.05797722510516912
SENX.bk,mai,2024-08-15,Real Estate - Development,Real Estate,1423685504.0,0.34,2882097152.0,5586072549.0,1074525240.0,128776010.0,2024-06-30,0.02854364615508014,0.04468135639030672
SFLEX.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,2795353088.0,3.6,3438565120.0,2214134000.0,902990000.0,252466078.0,2024-03-31,0.1925540428816362,0.07342192722527238
SFT.bk,mai,2024-08-15,Specialty Industrial Machinery,Industrials,1355200000.0,3.08,1573681024.0,1112516000.0,220221000.0,48981317.08,2024-06-30,0.05489363616292818,0.03112531468130609
SGC.bk,SET,2024-08-15,Credit Services,Financial Services,4087500288.0,1.25,13463539712.0,13572968000.0,5940622000.0,114173782.0,2024-06-30,0.014959198914724255,0.008480220242395642
SGF.bk,mai,2024-08-15,Credit Services,Financial Services,314400000.0,0.24,1055779584.0,2884375609.0,719953472.0,29571399.0,2024-03-31,0.013662491477280617,0.028009065005750292
SGP.bk,SET,2024-08-15,Oil & Gas Refining & Marketing,Energy,12589340672.0,6.85,29405061120.0,52653112000.0,14454431000.0,4366845204.0,2024-06-30,0.11431926678305987,0.1485065848419498
SHANG.bk,SET,2024-08-15,Lodging,Consumer Cyclical,6272500224.0,48.25,2585032960.0,8086747000.0,335309000.0,693354981.0,2024-03-31,0.08944856180233912,0.26821900986515856
SHR.bk,SET,2024-08-15,Resorts & Casinos,Consumer Cyclical,6145124352.0,1.71,22190940160.0,38844783000.0,6318016000.0,1411767093.0,2024-06-30,0.04340324056799128,0.0636190752992414
SIAM.bk,SET,2024-08-15,"Furnishings, Fixtures & Appliances",Consumer Cyclical,693957440.0,1.17,867643264.0,3500395000.0,548747000.0,53316818.0,2024-03-31,0.018063406612170558,0.06145016069645877
SICT.bk,mai,2024-08-15,Semiconductors,Technology,2227200000.0,4.64,2477561856.0,1005389209.0,250342659.0,138558374.0,2024-06-30,0.18350971075889294,0.05592529351565865
SIMAT.bk,mai,2024-08-15,Electronics & Computer Distribution,Technology,849620096.0,1.31,1322657664.0,1817082000.0,236539000.0,44498508.0,2024-03-31,0.028153936969762924,0.03364325419279467
SINGER.bk,SET,2024-08-15,Specialty Retail,Consumer Cyclical,6072509952.0,7.45,6262292992.0,18156688000.0,3999852000.0,396929977.0,2024-06-30,0.02803804303447465,0.06338412742857497
SINO.bk,SET,2024-08-15,Integrated Freight & Logistics,Industrials,1206400000.0,1.16,1182788992.0,1401543000.0,375034000.0,58945743.0,2024-03-31,0.05742350334970273,0.04983622894589807
SIRI.bk,SET,2024-08-15,Real Estate - Development,Real Estate,26569003008.0,1.54,105066553344.0,153267544000.0,47938569000.0,7439858138.0,2024-03-31,0.07063448721493777,0.07081090890686256
SIS.bk,SET,2024-08-15,Electronics & Computer Distribution,Technology,7494258688.0,21.4,9496349696.0,10225151000.0,6302342000.0,930750000.0,2024-06-30,0.23726620388604186,0.098011344337082
SISB.bk,SET,2024-08-15,Education & Training Services,Consumer Defensive,28669999104.0,30.5,28632145920.0,5455941000.0,1592489000.0,789621401.0,2024-06-30,0.204382350550751,0.02757814252575589
SITHAI.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,3748454912.0,1.39,4560137216.0,7806321000.0,2297697000.0,538860253.0,2024-06-30,0.09782120780071393,0.11816755230726811
SJWD.bk,SET,2024-08-15,Integrated Freight & Logistics,Industrials,19559016448.0,10.8,23723255808.0,43102317000.0,6521197000.0,1423870794.0,2024-03-31,0.03892365225558977,0.06002004132669849
SK.bk,mai,2024-08-15,Building Materials,Basic Materials,312800000.0,0.68,276087072.0,597137138.8,152979427.87,55973310.949999996,2024-03-31,0.12602125229977487,0.20273789187057623
SKN.bk,SET,2024-08-15,Lumber & Wood Production,Basic Materials,5000000000.0,6.25,3856066048.0,4556652000.0,462060000.0,598560640.0,2024-03-31,0.14618321923161087,0.1552257229386544
SKR.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,19137818624.0,9.3,19039059968.0,9293051892.0,979608887.0,1189997197.0,2024-03-31,0.14314131897990923,0.06250293864298416
SKY.bk,SET,2024-08-15,Information Technology Services,Technology,12306256896.0,17.2,17195556864.0,11791058387.0,3940750549.0,1007874116.0,2024-03-31,0.12838657245023058,0.05861247320870713
SLP.bk,SET,2024-08-15,Specialty Business Services,Industrials,480000000.0,0.4,244090000.0,959253000.0,81587000.0,24076960.0,2024-06-30,0.02743294146064676,0.09863968208447704
SM.bk,SET,2024-08-15,Credit Services,Financial Services,1331000064.0,1.21,3106515968.0,3076430000.0,1592021000.0,79299254.0,2024-03-31,0.05342143169436456,0.025526749199700233
SMD.bk,mai,2024-08-15,Medical Distribution,Healthcare,847428288.0,4.08,667072512.0,1022110000.0,97509000.0,76552323.0,2024-03-31,0.08279498183540793,0.11475862312251894
SMIT.bk,SET,2024-08-15,Steel,Basic Materials,2130599936.0,4.02,1519812864.0,2798915388.31,168046408.7,122085795.08000001,2024-06-30,0.04640512166367859,0.08032949185512356
SMPC.bk,SET,2024-08-15,Metal Fabrication,Industrials,5140857856.0,9.6,4975938048.0,4458869000.0,1382045000.0,637940000.0,2024-06-30,0.20733717625707548,0.1282049723783056
SMT.bk,SET,2024-08-15,Semiconductors,Technology,1003159040.0,1.21,1194599552.0,2314129000.0,280293000.0,31529645.0,2024-06-30,0.015502550353125817,0.026393484701390545
SNC.bk,SET,2024-08-15,Electronic Components,Technology,1955988096.0,5.4,5184843776.0,12382838000.0,4418937000.0,8446606.0,2024-06-30,0.0010606116273921536,0.0016290955648650964
SNNP.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,11808000000.0,12.3,12785434624.0,5652627056.0,1691949455.0,795205254.0,2024-06-30,0.20077505268270887,0.0621961847513022
SNP.bk,SET,2024-08-15,Restaurants,Consumer Cyclical,7154468864.0,13.9,7085641216.0,4908053000.0,1175863000.0,636666986.0,2024-03-31,0.17058804240941647,0.08985312219342267
SO.bk,SET,2024-08-15,Specialty Business Services,Industrials,1865918464.0,4.18,2805848064.0,2259001000.0,544052000.0,162363234.0,2024-06-30,0.09467525506589408,0.05786601066649916
SONIC.bk,mai,2024-08-15,Integrated Freight & Logistics,Industrials,1206937472.0,1.44,757108864.0,1813104782.0,208169295.0,173140154.0,2024-03-31,0.10787982158936461,0.2286859423164804
SORKON.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,1384152064.0,4.28,2391941888.0,3193334000.0,1338700000.0,159837229.0,2024-06-30,0.0861826263295076,0.06682320745411019
SPA.bk,mai,2024-08-15,Personal Services,Consumer Cyclical,8592749568.0,6.7,9041999872.0,1922845000.0,338424000.0,368650862.0,2024-06-30,0.2326722897512719,0.04077094306775943
SPACK.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,480000000.0,1.6,811331328.0,1347527354.83,658972985.49,44712257.04,2024-03-31,0.06493642191662809,0.055109738151267344
SPALI.bk,SET,2024-08-15,Real Estate - Development,Real Estate,30662885376.0,15.7,56469278720.0,93501630000.0,30701697000.0,7578557296.0,2024-06-30,0.12067779269764507,0.13420673094795285
SPC.bk,SET,2024-08-15,Food Distribution,Consumer Defensive,19370643456.0,59.0,14834750464.0,37740745000.0,8420453000.0,2839418596.0,2024-03-31,0.09684141604046781,0.19140319231459368
SPCG.bk,SET,2024-08-15,Utilities - Renewable,Utilities,8499109888.0,8.05,7827262464.0,24212077000.0,2024383000.0,1954059000.0,2024-03-31,0.08806949473884036,0.24964781863228958
SPG.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,5002500096.0,14.5,1993447424.0,6218443000.0,357193000.0,440416112.0,2024-03-31,0.07514030488377052,0.22093189250824205
SPI.bk,SET,2024-08-15,Real Estate Services,Real Estate,37461610496.0,65.5,54268768256.0,66357827000.0,9202876000.0,3022998437.0,2024-03-31,0.05289127860506783,0.055704202143297674
SPRC.bk,SET,2024-08-15,Oil & Gas Refining & Marketing,Energy,30568097792.0,7.05,42434158592.0,81651329868.0,27307454803.0,2262736835.0,2024-03-31,0.04163738475207316,0.05332347594672439
SPRIME.bk,SET,2024-08-15,REIT - Diversified,Real Estate,1697650048.0,3.8,2874334976.0,6220958000.0,48105000.0,362045200.0,2024-06-30,0.058651194188489505,0.12595790087898232
SPVI.bk,mai,2024-08-15,Electronics & Computer Distribution,Technology,1000000000.0,2.5,1069038976.0,1154664000.0,491342000.0,97824919.0,2024-06-30,0.147477271973491,0.09150734556566813
SQ.bk,SET,2024-08-15,Engineering & Construction,Industrials,988277568.0,0.86,5818282496.0,9606519000.0,4379769000.0,445484855.0,2024-03-31,0.08523171282345626,0.07656638454840678
SRICHA.bk,SET,2024-08-15,Engineering & Construction,Industrials,1874768000.0,6.05,1269805056.0,2911025601.0,652166171.0,593128011.0,2024-03-31,0.26257853991383606,0.4671016296536151
SRS.bk,mai,2024-08-15,Information Technology Services,Technology,848000000.0,5.3,695552000.0,1236693000.0,377488000.0,82438000.0,2024-06-30,0.09594683457382115,0.11852169212366581
SSC.bk,SET,2024-08-15,Beverages - Non-Alcoholic,Consumer Defensive,16485799936.0,62.0,14196077568.0,14396204000.0,2633709000.0,526807628.0,2024-06-30,0.044787064989188094,0.03710937936740358
SSF.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,1997992704.0,7.4,2954241536.0,4057424000.0,1141031000.0,407803272.0,2024-06-30,0.13983138486479701,0.1380399222712709
SSP.bk,SET,2024-08-15,Utilities - Renewable,Utilities,8088129536.0,6.3,22415333376.0,25922712000.0,3617813000.0,1563242772.0,2024-03-31,0.0700851759965378,0.06973988500540247
SSSC.bk,SET,2024-08-15,Steel,Basic Materials,1535995264.0,2.4,1571229952.0,3901301000.0,543030000.0,279485680.0,2024-03-31,0.08322308711834155,0.1778770062550335
SST.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,2684930560.0,5.1,7182814208.0,7234698000.0,2156052000.0,36229249.0,2024-06-30,0.007133643297839621,0.005043879453216118
SSTRT.bk,SET,2024-08-15,REIT - Industrial,Real Estate,955749952.0,4.84,1067113024.0,1725299000.0,89704000.0,101158351.56,2024-06-30,0.06184804402067749,0.09479628613360454
STA.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,30412797952.0,19.8,81994964992.0,119956292141.0,24867137015.0,211138039.0,2024-03-31,0.0022204218632527217,0.0025750122464300107
STANLY.bk,SET,2024-08-15,Auto Parts,Consumer Cyclical,15784750080.0,206.0,6266754560.0,24890644821.0,1734407861.0,1539978658.0,2024-06-30,0.06650383914537382,0.2457378286090081
STC.bk,mai,2024-08-15,Building Materials,Basic Materials,306720000.0,0.54,602755968.0,791134000.0,336659000.0,18322487.0,2024-03-31,0.04031572033665218,0.03039785248546888
STEC.bk,SET,2024-08-15,Engineering & Construction,Industrials,13725989888.0,9.0,13842076672.0,47927846000.0,27509912000.0,550453613.0,2024-03-31,0.026959319831281657,0.039766692964031
STECH.bk,SET,2024-08-15,Building Materials,Basic Materials,920750016.0,1.27,2015023360.0,3091702622.0,1373914917.0,203551253.0,2024-03-31,0.11849616364555363,0.10101682047001183
STGT.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,25356843008.0,8.85,23731845120.0,48036155905.0,4834680850.0,486952555.0,2024-03-31,0.011271665015605566,0.02051895048774025
STI.bk,SET,2024-08-15,Engineering & Construction,Industrials,1917530496.0,3.18,2370631680.0,2065425000.0,808650000.0,120990113.0,2024-03-31,0.09627030534502994,0.05103707759444099
STP.bk,mai,2024-08-15,Paper & Paper Products,Basic Materials,1270000000.0,12.7,1406914944.0,920050000.0,76463000.0,140843220.75,2024-03-31,0.16695755239234364,0.10010784329972972
STPI.bk,SET,2024-08-15,Metal Fabrication,Industrials,5540532736.0,3.46,6346858496.0,12475762000.0,2175164000.0,270848499.0,2024-03-31,0.026294444167222136,0.04267441903276994
STX.bk,mai,2024-08-15,Building Materials,Basic Materials,426917664.0,1.39,149205712.0,756219398.0,62560505.0,52299052.0,2023-12-31,0.075395922300963,0.3505164199075703
SUC.bk,SET,2024-08-15,Conglomerates,Industrials,8924999680.0,29.75,3586478592.0,28061055000.0,2232841000.0,1506349111.0,2024-03-31,0.058321845676205096,0.4200078356413622
SUN.bk,SET,2024-08-15,Farm Products,Consumer Defensive,2972148480.0,3.84,3333333504.0,2172344042.0,763217332.0,378007991.0,2024-06-30,0.26825691991886236,0.11340239149379755
SUPER.bk,SET,2024-08-15,Utilities - Renewable,Utilities,6837374976.0,0.25,63215370240.0,82862624000.0,29613388000.0,2763191000.0,2024-03-31,0.051891655309383215,0.04371074612881995
SUSCO.bk,SET,2024-08-15,Oil & Gas Refining & Marketing,Energy,3260000000.0,3.26,5377212416.0,10020477000.0,3305554000.0,1593605000.0,2024-03-31,0.23732290005410336,0.2963626646509625
SUTHA.bk,SET,2024-08-15,Chemicals,Basic Materials,1043691840.0,2.88,1844065536.0,2208875000.0,890914000.0,123039800.0,2024-03-31,0.09335617670022102,0.06672203216100883
SVI.bk,SET,2024-08-15,Electronic Components,Technology,18625265664.0,8.65,20692885504.0,15427759000.0,7008962000.0,1611834742.0,2024-06-30,0.19145665847507667,0.07789318419069333
SVOA.bk,SET,2024-08-15,Electronics & Computer Distribution,Technology,1399173632.0,1.72,2936880896.0,6699969000.0,4062063000.0,228759825.0,2024-03-31,0.08672023377633623,0.07789210155289866
SVR.bk,mai,2024-08-15,Real Estate - Development,Real Estate,612000000.0,1.2,1691525376.0,2113854281.0,1196535866.0,85087068.0,2024-03-31,0.0927563064347727,0.050301975487478584
SVT.bk,SET,2024-08-15,Business Equipment & Supplies,Industrials,1008000064.0,1.44,900296000.0,1752812000.0,382221000.0,72044143.0,2024-03-31,0.052564290149285965,0.0800227291912882
SWC.bk,mai,2024-08-15,Specialty Chemicals,Basic Materials,1675739520.0,3.36,1383868032.0,1137835000.0,398594000.0,118495278.0,2024-03-31,0.16029316285216863,0.08562614010871233
SYMC.bk,SET,2024-08-15,Telecom Services,Communication Services,2992219648.0,6.9,3330792960.0,4404311000.0,909027000.0,371202600.0,2024-03-31,0.10620098395437967,0.11144571411607643
SYNEX.bk,SET,2024-08-15,Electronics & Computer Distribution,Technology,11269901312.0,13.3,16827851776.0,14795522000.0,10020495000.0,836165907.0,2024-03-31,0.1751122887891524,0.04968940290955888
SYNTEC.bk,SET,2024-08-15,Engineering & Construction,Industrials,2481897472.0,1.56,1007028416.0,10938361000.0,3210159000.0,296288754.0,2024-03-31,0.03833863995791,0.2942208474879819
TACC.bk,mai,2024-08-15,Beverages - Non-Alcoholic,Consumer Defensive,2916000000.0,4.86,2441131008.0,1136281000.0,363218000.0,297792272.0,2024-06-30,0.3852108715589803,0.1219894675968165
TAE.bk,SET,2024-08-15,Chemicals,Basic Materials,710000000.0,0.71,1989714944.0,2976966000.0,1126193000.0,58530177.0,2024-06-30,0.031624719509091605,0.029416362970232583
TAKUNI.bk,mai,2024-08-15,Engineering & Construction,Industrials,544000000.0,0.68,1512229120.0,3431204000.0,1599725000.0,222280143.0,2024-03-31,0.12136647103242788,0.1469884027891223
TASCO.bk,SET,2024-08-15,Building Materials,Basic Materials,25253761024.0,16.0,29493145600.0,24608295000.0,8021746000.0,898905542.0,2024-06-30,0.05419485041764866,0.03047845605183599
TBN.bk,mai,2024-08-15,Software - Application,Technology,585000000.0,5.85,234725152.0,674875296.0,122829139.0,69549461.0,2024-03-31,0.1259848657908509,0.29630169757010105
TC.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,2804999936.0,8.5,3168306944.0,4154695000.0,1281852000.0,342315511.0,2024-06-30,0.11915566252663302,0.1080436703420614
TCC.bk,SET,2024-08-15,Thermal Coal,Energy,558219968.0,0.4,670705984.0,1771726000.0,503183000.0,107152892.0,2024-03-31,0.08446926276838862,0.1597613478277838
TCJ.bk,SET,2024-08-15,Farm & Heavy Construction Machinery,Industrials,344242944.0,3.26,964092928.0,2637147061.0,524056778.0,33710386.0,2024-03-31,0.0159531214880893,0.03496590942735346
TCMC.bk,SET,2024-08-15,Textile Manufacturing,Consumer Cyclical,549504768.0,0.72,3685605376.0,7782236848.22,2214618066.69,164195653.72000098,2024-03-31,0.029491181088889037,0.044550524803662804
TCOAT.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,262500000.0,25.0,207328992.0,677398000.0,90480000.0,4395000.0,2024-03-31,0.007488269230113917,0.021198193063129346
TEAM.bk,SET,2024-08-15,Electronic Components,Technology,2166014208.0,3.4,1730897536.0,2105280000.0,666658000.0,267828764.0,2024-06-30,0.18617035190619913,0.15473403735898553
TEAMG.bk,SET,2024-08-15,Engineering & Construction,Industrials,2339199744.0,2.86,2536722688.0,2712715000.0,1154917000.0,180438090.0,2024-03-31,0.11582893931048827,0.07113039626032627
TEGH.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,3542400000.0,3.28,7786108928.0,7955908000.0,3969457000.0,338075071.0,2024-03-31,0.08480602696483665,0.043420285296065154
TEKA.bk,SET,2024-08-15,Engineering & Construction,Industrials,654000000.0,2.18,234376000.0,1663413000.0,732037000.0,166084677.0,2024-06-30,0.17832183457593925,0.7086249317336246
TFG.bk,SET,2024-08-15,Farm Products,Consumer Defensive,23591929856.0,4.06,45079404544.0,44065274000.0,22045791000.0,438460000.0,2024-06-30,0.01991236578987799,0.009726392893500595
TFM.bk,SET,2024-08-15,Farm Products,Consumer Defensive,4175000064.0,8.35,3806685952.0,3544933000.0,679647000.0,312977000.0,2024-06-30,0.10923063177637415,0.08221770956323954
TFMAMA.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,65446244352.0,198.5,59192778752.0,47306153000.0,3678844000.0,6379562023.0,2024-03-31,0.1462286391076745,0.1077760185871397
TGE.bk,SET,2024-08-15,Utilities - Renewable,Utilities,4752000000.0,2.16,5243955200.0,3377899558.0,317083877.0,295257228.0,2024-03-31,0.09646357663181353,0.05630430023505922
TGH.bk,SET,2024-08-15,Insurance - Diversified,Financial Services,10529372160.0,14.0,25819777024.0,83900246000.0,8528016000.0,1137558577.0,2024-06-30,0.015092542399236429,0.044057645267138304
TH.bk,SET,2024-08-15,Financial Conglomerates,Financial Services,648919680.0,0.65,156451792.0,1761318314.0,40889997.0,139120444.0,2024-03-31,0.0808638422335384,0.8892224385643342
THANA.bk,mai,2024-08-15,Real Estate - Development,Real Estate,324528736.0,1.17,1064719488.0,1437838681.0,666372565.0,54003375.0,2024-06-30,0.07000096813065994,0.050720753784117834
THANI.bk,SET,2024-08-15,Credit Services,Financial Services,10901327872.0,1.75,47606558720.0,52183174000.0,18171515000.0,801391194.0,2024-06-30,0.023562249462750404,0.016833629977613302
THCOM.bk,SET,2024-08-15,Communication Equipment,Technology,12933980160.0,11.8,10706412544.0,13974342000.0,1202997000.0,413611121.0,2024-06-30,0.032385870164810364,0.038632092617409235
THG.bk,SET,2024-08-15,Medical Care Facilities,Healthcare,22457876480.0,26.5,32262424576.0,23563956386.0,7291320837.0,574851888.0,2024-06-30,0.035326292798054236,0.017818000214020864
THIP.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,2339992064.0,26.0,1061377856.0,3354000000.0,546987000.0,374405360.0,2024-03-31,0.1333821254123155,0.35275407140207005
TIDLOR.bk,SET,2024-08-15,Credit Services,Financial Services,39332249600.0,13.5,110728265728.0,105294005000.0,32398026000.0,8894718000.0,2024-06-30,0.12201932290394234,0.08032924512562632
TIGER.bk,mai,2024-08-15,Engineering & Construction,Industrials,248400016.0,0.54,307119616.0,953665478.0,347957910.0,2869584.0,2024-03-31,0.004737573297086491,0.009343538642611483
TKC.bk,SET,2024-08-15,Engineering & Construction,Industrials,3559999744.0,8.9,4086322176.0,5797063723.0,1673045179.0,368112414.0,2024-03-31,0.08926061075442147,0.09008404089183593
TKN.bk,SET,2024-08-15,Packaged Foods,Consumer Defensive,12971999232.0,9.4,12843165696.0,3450113000.0,752074000.0,934095040.0,2024-03-31,0.3462125788396684,0.0727309031207877
TKS.bk,SET,2024-08-15,Specialty Business Services,Industrials,3402730496.0,6.85,4165748736.0,5246491000.0,972673000.0,360872136.0,2024-03-31,0.08443788107027488,0.0866283971669673
TMC.bk,mai,2024-08-15,Farm & Heavy Construction Machinery,Industrials,693810880.0,1.14,163030512.0,726329000.0,63300000.0,6924424.99,2024-06-30,0.010443623114524403,0.04247318434478081
TMD.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,3660000000.0,24.4,3757245184.0,3749428708.97,157908889.18,320789647.39,2024-03-31,0.08931863486382122,0.08537894965068109
TMI.bk,mai,2024-08-15,Electrical Equipment & Parts,Industrials,866158912.0,1.29,1200856448.0,734118842.0,299927534.0,38605801.0,2024-03-31,0.08891426495345688,0.03214855619445364
TMILL.bk,mai,2024-08-15,Farm Products,Consumer Defensive,1467083520.0,3.68,1983180800.0,1689594000.0,401867000.0,47114812.0,2024-03-31,0.036587577957129115,0.023757194502891515
TMT.bk,SET,2024-08-15,Steel,Basic Materials,3935826176.0,4.52,9401305088.0,9651497866.0,5395015910.0,452318778.0,2024-06-30,0.10626587465322265,0.048112339059961796
TMW.bk,mai,2024-08-15,Specialty Chemicals,Basic Materials,2054850048.0,51.5,953942400.0,3783278000.0,606079000.0,493868599.0,2023-12-31,0.1554415064967602,0.5177132277588249
TNH.bk,mai,2024-08-15,Medical Care Facilities,Healthcare,6344999936.0,35.25,4734514176.0,3396551000.0,327654000.0,526968566.0,2024-04-30,0.17171269221482507,0.11130361984578838
TNL.bk,SET,2024-08-15,Apparel Manufacturing,Consumer Cyclical,8834067456.0,29.0,10359088128.0,13391877000.0,1179943000.0,776594625.0,2024-06-30,0.06359309057844564,0.07496746966568522
TNP.bk,mai,2024-08-15,Grocery Stores,Consumer Defensive,2656000000.0,3.32,2654701824.0,1446136048.81,221883422.63,211487814.14999998,2024-06-30,0.17274850764249475,0.07966537418177476
TNPC.bk,SET,2024-08-15,Auto Parts,Consumer Cyclical,340814016.0,1.0,707648704.0,1460531665.33,533270102.89,71465132.86,2024-03-31,0.07707116929547511,0.10098956227297776
TNR.bk,SET,2024-08-15,Household & Personal Products,Consumer Defensive,3030000128.0,10.1,3394016000.0,2178707000.0,734725000.0,726132000.0,2024-06-30,0.5028677642796101,0.21394477810357995
TOA.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,34175717376.0,17.1,28178288640.0,22874131000.0,5631750000.0,3593061695.0,2024-03-31,0.208385471530875,0.12751170736108977
TOG.bk,SET,2024-08-15,Medical Instruments & Supplies,Healthcare,4672032768.0,9.85,5672058368.0,4180179000.0,1397688000.0,499577845.0,2024-03-31,0.17954338217086777,0.0880769929693361
TOP.bk,SET,2024-08-15,Oil & Gas Refining & Marketing,Energy,114484305920.0,51.25,261229264896.0,436246030000.0,79854088000.0,35459261428.0,2024-06-30,0.09949512671080538,0.13574000387022855
TOPP.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,1008000000.0,168.0,708520064.0,2000286946.0,192359222.0,147833600.0,2024-03-31,0.08176964047706589,0.20865125422898398
TPA.bk,SET,2024-08-15,Specialty Chemicals,Basic Materials,437400000.0,3.6,333363360.0,671659903.0,232897755.0,8658081.0,2024-06-30,0.01973297158714794,0.02597190345093714
TPAC.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,3722670080.0,11.4,7359632896.0,8192223000.0,2540671000.0,826027916.0,2024-06-30,0.14615948256337374,0.11223765202323482
TPBI.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,1725883136.0,4.14,2517116672.0,4515341000.0,1231060000.0,365831805.0,2024-03-31,0.11138870425520837,0.14533764329220572
TPCH.bk,mai,2024-08-15,Utilities - Renewable,Utilities,2387139840.0,5.95,6104212480.0,7843015025.94,1005033252.49,708537224.97,2024-06-30,0.10361788733059438,0.1160734865130383
TPCS.bk,SET,2024-08-15,Textile Manufacturing,Consumer Cyclical,1393200000.0,12.9,595276032.0,2942149000.0,130125000.0,74587601.0,2024-03-31,0.026524525039615592,0.12529918389188563
TPIPL.bk,SET,2024-08-15,Building Materials,Basic Materials,20828721152.0,1.1,100022960128.0,162232271000.0,35182675000.0,6434860000.0,2024-06-30,0.05064840977534474,0.06433382887054402
TPIPP.bk,SET,2024-08-15,Utilities - Renewable,Utilities,23520000000.0,2.8,45126254592.0,64781661000.0,7310993000.0,3482760000.0,2024-06-30,0.0606006528408544,0.07717813125615404
TPLAS.bk,mai,2024-08-15,Packaging & Containers,Consumer Cyclical,324000000.0,1.2,271150016.0,359948000.0,37443000.0,15663527.0,2024-06-30,0.048568322971736876,0.05776701484686617
TPOLY.bk,SET,2024-08-15,Engineering & Construction,Industrials,578486592.0,1.01,7942328320.0,10181420400.04,5077254916.06,386787086.24999994,2024-03-31,0.07577871200766803,0.04869945822763468
TPP.bk,SET,2024-08-15,Packaging & Containers,Consumer Cyclical,476249984.0,12.7,451615008.0,1067913000.0,36302000.0,17678553.0,2024-03-31,0.017136840340011884,0.039145184918212464
TPRIME.bk,SET,2024-08-15,REIT - Office,Real Estate,3175500288.0,5.8,4802746880.0,9264338000.0,384679000.0,194896365.0,2024-03-31,0.02194863169858212,0.04058018668683201
TPS.bk,mai,2024-08-15,Communication Equipment,Technology,1215560960.0,2.92,1244577152.0,1061513182.02,306861731.17,172483405.9,2024-06-30,0.22856035817028342,0.13858795786410194
TQM.bk,SET,2024-08-15,Insurance Brokers,Financial Services,16199999488.0,27.0,16486424576.0,5859319000.0,1525471000.0,1153892572.0,2024-03-31,0.26625127877119825,0.06999046801692656
TRP.bk,mai,2024-08-15,Medical Care Facilities,Healthcare,2975000064.0,8.5,1856464512.0,1746853656.62,84341848.2,221604423.26,2024-06-30,0.1332949469216739,0.11936905975178694
TRT.bk,mai,2024-08-15,Electrical Equipment & Parts,Industrials,1238192128.0,4.02,2794065664.0,3581085987.59,2002222141.6,433177743.77,2024-03-31,0.27436041737872785,0.1550349189538589
TRU.bk,SET,2024-08-15,Auto Parts,Consumer Cyclical,1897575168.0,2.82,1010780160.0,4411278000.0,522161000.0,259197365.0,2024-03-31,0.0666468416866862,0.2564329764842238
True.bk,SET,2024-08-15,Telecom Services,Communication Services,355886628864.0,10.3,791274455040.0,700920553000.0,229893546000.0,15875807000.0,2024-06-30,0.033704663987557726,0.02006359095618404
TRV.bk,mai,2024-08-15,Auto Parts,Consumer Cyclical,484800000.0,2.02,516988544.0,664731844.0,189651097.0,30763509.0,2024-03-31,0.06475427428760863,0.05950520443253768
TSC.bk,SET,2024-08-15,Auto Parts,Consumer Cyclical,3611219968.0,13.9,3207618048.0,2101963000.0,457111000.0,326228000.0,2024-06-30,0.19833273753504874,0.1017041290821419
TSTE.bk,SET,2024-08-15,Farm Products,Consumer Defensive,5289912832.0,13.8,6917975040.0,5796399000.0,1276546000.0,165530937.0,2024-03-31,0.03662307977715205,0.023927657449310486
TSTH.bk,SET,2024-08-15,Steel,Basic Materials,4463415808.0,0.53,3599157760.0,15216151000.0,1484474000.0,167311105.0,2024-06-30,0.012184316962888072,0.046486182645130845
TTA.bk,SET,2024-08-15,Conglomerates,Industrials,10296899584.0,5.65,17115514880.0,50664955000.0,9307077000.0,3069192000.0,2024-06-30,0.07421057724479965,0.1793222127127735
